parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.625054329,0.12289933358220258,1.3877895000000002,1.8670827499999998,1.000984040568006,3003.122000178909,6445.460831243856,74
EV_ratio,2.4836624635,0.15450633394219662,2.1803584999999996,2.7908192499999993,1.0003050439185204,7048.019758971706,12251.234807660407,74
game1_outcome_num,0.0218436043073385,0.08979126868225307,-0.15732227499999993,0.1942285999999997,1.0000400623643657,15162.48431265966,15615.976842443606,74
delay_num,-0.18525068621356,0.09040743712341663,-0.36220227499999996,-0.006976103250000181,0.9999662875593318,21686.78631432286,15048.985634593964,74
EV_ratio:game1_outcome_num,0.25551460953328,0.1533909352469428,-0.04136154249999997,0.56221625,1.0002626239262116,17526.065517013747,15760.47325549605,74
EV_ratio:delay_num,0.300909685368835,0.1645484505218886,-0.030245199999999983,0.623009125,1.000080476625289,21506.30014401968,16387.801727943006,74
game1_outcome_num:delay_num,-0.15611181597303,0.15919986957860163,-0.471480525,0.15130137499999968,1.0001132028672708,22163.897816596895,15736.152365365999,74
EV_ratio:game1_outcome_num:delay_num,-0.1139309501833525,0.27473211927149294,-0.652395725,0.4237349499999999,1.0002163526951107,25694.33490394651,16526.467652319552,74
