parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.42666601055,0.12658602655794055,1.1798495,1.6776912499999999,1.0002652229210491,2839.1231326720863,5419.506144784118,61
EV_ratio,2.354422922,0.15491634674409394,2.0537289999999997,2.6614949999999995,1.0005573443997793,6977.341445575742,11414.905822346902,61
game1_outcome_num,-0.029564711629086,0.07399050247136447,-0.17280415000000002,0.11665944999999987,1.000285061523722,23938.739446277086,15571.310982852889,61
delay_num,0.0766171168765935,0.07603505698327258,-0.07013358249999987,0.22820419999999997,1.00014901169621,21585.461558471503,14581.008477380145,61
EV_ratio:game1_outcome_num,0.0468767464402075,0.13055567676467505,-0.21094164999999993,0.3032817749999995,1.0001546317771666,27151.03931856537,16153.464927248378,61
EV_ratio:delay_num,0.304082632590055,0.13187135149573956,0.046544732500000005,0.5644329499999998,0.999994629749889,24963.234464242396,15847.583614754001,61
game1_outcome_num:delay_num,-0.62984075675,0.15834702011401383,-0.9454826499999999,-0.3236358750000002,0.9999409731820408,17805.889137963568,17267.747734441153,61
EV_ratio:game1_outcome_num:delay_num,0.0378078921390925,0.25205960601297117,-0.45301082499999973,0.5389776249999988,1.0002079759615152,30205.67404241662,16387.949036728605,61
