parameter,Estimate,Est.Error,l-95% CI,u-95% CI,Rhat,Bulk_ESS,Tail_ESS,sim
Intercept,1.5738271305,0.12088453410804997,1.33599925,1.8100104999999997,1.0001322181620407,3780.6890422697716,6730.342759504983,82
EV_ratio,2.1987102095,0.13972352413502512,1.92218675,2.4757929999999995,1.0006568839746344,10164.119270416626,14152.829773749776,82
game1_outcome_num,-0.19133715036885,0.07398454496699905,-0.3368823,-0.04577243250000046,1.0001939869402223,33904.311203534984,16021.615768926045,82
delay_num,-0.120131635682195,0.07238770622531997,-0.26186597500000003,0.0219835049999999,0.9999599555364266,33198.821003926656,16102.236609396357,82
EV_ratio:game1_outcome_num,0.032479926259045,0.13049649541880215,-0.22269935000000002,0.2893167499999993,1.000014441692801,32702.547346582294,15667.887582883099,82
EV_ratio:delay_num,0.4342823899108,0.13116089571420272,0.17936050000000003,0.6925539749999995,1.000163505039251,33650.80907794294,15186.335905935899,82
game1_outcome_num:delay_num,0.06646140760796655,0.14695192912278848,-0.2229512999999999,0.35382564999999994,1.0005498579770118,33331.82775753706,16357.373188496711,82
EV_ratio:game1_outcome_num:delay_num,0.7053963461955,0.2566092757806612,0.20370382500000003,1.204972,1.0002089298603778,33277.015870790485,15839.277982080037,82
