subject_ID,block_number,trial_number,phase,response_number,key,rt
32,3,3,delay,1,space,8
32,3,7,delay,1,space,632
32,3,27,delay,1,space,686
32,3,27,delay,2,j,1382
32,3,27,delay,3,space,1390
32,3,27,delay,4,j,1662
32,3,27,delay,5,space,2222
32,3,31,delay,1,space,430
32,3,31,delay,2,space,2214
32,3,33,delay,1,space,830
32,3,33,delay,2,j,1006
32,3,33,delay,3,j,1462
32,3,33,delay,4,space,1678
32,3,33,delay,5,j,2254
32,3,33,delay,6,space,2854
32,4,5,delay,1,space,452
32,4,7,delay,1,f,516
32,4,7,delay,2,space,916
32,4,7,delay,3,j,1364
32,4,17,delay,1,space,868
32,4,17,delay,2,space,1996
32,4,17,delay,3,space,2468
32,4,17,delay,4,space,2972
32,4,19,delay,1,space,596
32,4,31,delay,1,space,363
32,4,33,delay,1,space,2179
32,4,41,delay,1,space,34
32,4,47,delay,1,space,306
32,5,7,delay,1,j,193
32,5,7,delay,2,space,857
32,5,7,delay,3,space,1929
32,5,9,delay,1,space,361
32,5,13,delay,1,space,6
32,5,15,delay,1,space,289
32,5,31,delay,1,space,128
32,5,37,delay,1,space,584
32,5,41,delay,1,j,1008
32,5,41,delay,2,space,1280
32,5,41,delay,3,j,1552
32,5,41,delay,4,j,2584
32,6,5,delay,1,space,47
32,6,9,delay,1,space,134
32,6,9,delay,2,space,382
32,6,9,delay,3,j,542
32,6,27,delay,1,space,150
32,6,27,delay,2,space,718
32,6,27,delay,3,space,1214
32,6,27,delay,4,space,2126
32,6,33,delay,1,space,445
32,6,33,delay,2,space,1006
32,6,33,delay,3,space,1485
32,6,47,delay,1,space,405
32,6,47,delay,2,space,1109
32,6,47,delay,3,space,2213
