subject_ID,block_number,trial_number,phase,response_number,key,rt
33,3,7,delay,1,space,321
33,3,27,delay,1,space,330
33,3,43,delay,1,space,39
33,4,17,delay,1,space,171
33,4,23,delay,1,space,15
33,4,23,delay,2,space,420
33,4,37,delay,1,space,266
33,4,39,delay,1,space,317
33,4,47,delay,1,space,90
33,4,47,delay,2,space,450
33,5,1,delay,1,space,305
33,5,9,delay,1,space,292
33,5,13,delay,1,space,164
33,5,19,delay,1,space,323
33,5,41,delay,1,space,53
33,5,47,delay,1,space,353
33,5,49,delay,1,space,314
33,6,7,delay,1,space,371
33,6,11,delay,1,space,52
33,6,11,delay,2,space,401
33,6,13,delay,1,space,250
33,6,31,delay,1,space,314
33,6,35,delay,1,space,332
33,6,39,delay,1,space,191
33,6,47,delay,1,space,501
