subject_ID,block_number,trial_number,phase,response_number,key,rt
27,3,11,delay,1,space,251
27,3,13,delay,1,space,387
27,3,15,delay,1,space,110
27,3,15,delay,2,space,781
27,3,17,delay,1,space,393
27,3,19,delay,1,space,273
27,3,23,delay,1,f,366
27,3,23,delay,2,space,2649
27,3,25,delay,1,space,190
27,3,31,delay,1,space,660
27,3,31,delay,2,space,2305
27,3,39,delay,1,space,463
27,3,39,delay,2,space,1346
27,3,39,delay,3,space,2815
27,3,43,delay,1,f,412
27,3,43,delay,2,space,1851
27,3,45,delay,1,space,420
27,3,45,delay,2,space,2958
27,4,1,delay,1,space,78
27,4,1,delay,2,space,529
27,4,1,delay,3,f,1234
27,4,1,delay,4,space,2267
27,4,5,delay,1,f,352
27,4,5,delay,2,space,734
27,4,5,delay,3,space,1235
27,4,5,delay,4,space,1787
27,4,5,delay,5,space,2521
27,4,9,delay,1,space,308
27,4,21,delay,1,f,349
27,4,21,delay,2,space,681
27,4,21,delay,3,space,1983
27,4,23,delay,1,space,2365
27,4,25,delay,1,space,1253
27,4,33,delay,1,f,338
27,4,33,delay,2,space,829
27,4,33,delay,3,j,2910
27,4,39,delay,1,space,529
27,4,39,delay,2,space,2184
27,4,45,delay,1,space,604
27,4,45,delay,2,f,1404
27,4,45,delay,3,space,2618
27,4,49,delay,1,j,127
27,4,49,delay,2,space,1921
27,5,1,delay,1,f,318
27,5,1,delay,2,space,1498
27,5,5,delay,1,space,572
27,5,5,delay,2,space,2628
27,5,13,delay,1,space,2898
27,5,17,delay,1,space,537
27,5,17,delay,2,space,1579
27,5,17,delay,3,space,2791
27,5,35,delay,1,j,389
27,5,35,delay,2,f,1161
27,5,35,delay,3,j,2046
27,5,35,delay,4,f,2705
27,5,41,delay,1,space,199
27,5,41,delay,2,space,1162
27,6,1,delay,1,space,305
27,6,1,delay,2,space,755
27,6,1,delay,3,space,2514
27,6,5,delay,1,space,61
27,6,5,delay,2,f,414
27,6,5,delay,3,space,683
27,6,5,delay,4,f,880
27,6,7,delay,1,space,415
27,6,7,delay,2,space,1615
27,6,7,delay,3,f,2188
27,6,7,delay,4,space,2518
27,6,7,delay,5,space,2999
27,6,11,delay,1,space,283
27,6,11,delay,2,f,573
27,6,11,delay,3,j,1627
27,6,11,delay,4,space,2580
27,6,19,delay,1,space,585
27,6,19,delay,2,space,1066
27,6,19,delay,3,f,1386
27,6,21,delay,1,f,1562
27,6,21,delay,2,space,2022
27,6,21,delay,3,f,2225
27,6,31,delay,1,f,372
27,6,33,delay,1,f,582
27,6,33,delay,2,space,904
27,6,35,delay,1,space,820
27,6,39,delay,1,f,306
27,6,43,delay,1,space,434
27,6,43,delay,2,space,1518
27,6,49,delay,1,space,395
