subject_ID,block_number,trial_number,phase,response_number,key,rt
42,3,17,delay,1,space,1241
42,3,21,delay,1,space,312
42,3,27,delay,1,space,242
42,3,37,delay,1,space,269
42,3,43,delay,1,space,817
42,4,3,delay,1,space,224
42,4,3,delay,2,space,1551
42,4,7,delay,1,space,2292
42,4,13,delay,1,space,1141
42,4,23,delay,1,space,337
42,4,23,delay,2,space,803
42,4,29,delay,1,space,251
42,4,35,delay,1,space,282
42,4,47,delay,1,space,102
42,4,47,delay,2,space,682
42,5,11,delay,1,space,278
42,5,15,delay,1,space,229
42,5,23,delay,1,space,229
42,5,25,delay,1,space,430
42,5,27,delay,1,space,248
42,5,35,delay,1,space,393
42,5,41,delay,1,space,326
42,6,13,delay,1,space,325
42,6,19,delay,1,f,317
42,6,19,delay,2,space,339
42,6,19,delay,3,space,1843
42,6,19,delay,4,f,2027
42,6,19,delay,5,f,2345
42,6,23,delay,1,space,376
42,6,25,delay,1,space,14
42,6,37,delay,1,space,511
42,6,39,delay,1,space,323
