subject_ID,block_number,trial_number,phase,response_number,key,rt
2,3,15,delay,1,space,432
2,3,23,delay,1,space,404
2,3,41,delay,1,space,238
2,4,5,delay,1,space,139
2,4,5,delay,2,space,348
2,4,5,delay,3,space,576
2,4,5,delay,4,space,1966
2,4,5,delay,5,space,2210
2,4,5,delay,6,space,2478
2,4,5,delay,7,space,2764
2,4,5,delay,8,space,2998
2,4,7,delay,1,space,218
2,4,7,delay,2,space,512
2,4,7,delay,3,space,766
2,4,7,delay,4,space,1082
2,4,7,delay,5,space,1327
2,4,7,delay,6,space,2797
2,4,13,delay,1,space,153
2,4,13,delay,2,space,399
2,4,13,delay,3,space,913
2,4,13,delay,4,space,2236
2,4,13,delay,5,space,2472
2,4,13,delay,6,space,2806
2,4,13,delay,7,space,3018
2,4,15,delay,1,space,232
2,4,15,delay,2,space,804
2,4,15,delay,3,space,1118
2,4,15,delay,4,space,1988
2,4,15,delay,5,space,2363
2,4,15,delay,6,space,2684
2,4,15,delay,7,space,2932
2,4,17,delay,1,space,182
2,4,21,delay,1,space,71
2,4,21,delay,2,space,328
2,4,21,delay,3,space,776
2,4,21,delay,4,space,1089
2,4,21,delay,5,space,1508
2,4,21,delay,6,space,2084
2,4,21,delay,7,space,2565
2,4,23,delay,1,space,210
2,4,25,delay,1,space,280
2,4,25,delay,2,space,680
2,4,25,delay,3,space,1079
2,4,25,delay,4,space,1361
2,4,25,delay,5,space,1710
2,4,25,delay,6,space,1977
2,4,25,delay,7,space,3011
2,4,27,delay,1,space,153
2,4,29,delay,1,space,184
2,4,29,delay,2,space,780
2,4,29,delay,3,space,1079
2,4,29,delay,4,space,1395
2,4,29,delay,5,space,1654
2,4,29,delay,6,space,1999
2,4,29,delay,7,space,2363
2,4,29,delay,8,space,2708
2,4,29,delay,9,space,3013
2,4,33,delay,1,space,61
2,4,33,delay,2,space,409
2,4,33,delay,3,space,1119
2,4,33,delay,4,space,2402
2,4,37,delay,1,space,498
2,4,39,delay,1,space,30
2,4,39,delay,2,space,1631
2,4,39,delay,3,space,2837
2,4,47,delay,1,space,58
2,4,47,delay,2,space,416
2,5,5,delay,1,space,315
2,5,9,delay,1,space,23
2,5,9,delay,2,space,377
2,5,15,delay,1,space,125
2,5,15,delay,2,space,1496
2,5,15,delay,3,space,2075
2,5,15,delay,4,space,2604
2,5,19,delay,1,space,271
2,5,29,delay,1,space,107
2,5,29,delay,2,space,432
2,5,29,delay,3,space,1286
2,5,29,delay,4,space,1771
2,5,29,delay,5,space,2204
2,5,29,delay,6,space,2746
2,5,33,delay,1,space,501
2,5,37,delay,1,space,251
2,5,37,delay,2,space,514
2,5,39,delay,1,space,21
2,5,39,delay,2,space,390
2,5,39,delay,3,space,1379
2,5,39,delay,4,space,2163
2,5,41,delay,1,space,478
2,5,43,delay,1,space,117
2,5,43,delay,2,space,273
2,5,43,delay,3,space,1819
2,5,43,delay,4,space,2375
2,6,3,delay,1,space,254
2,6,3,delay,2,space,847
2,6,3,delay,3,space,1467
2,6,7,delay,1,space,333
2,6,7,delay,2,space,1605
2,6,7,delay,3,space,2424
2,6,7,delay,4,space,3008
2,6,11,delay,1,space,168
2,6,13,delay,1,space,274
2,6,21,delay,1,space,352
2,6,21,delay,2,space,1159
2,6,21,delay,3,space,1691
2,6,21,delay,4,space,2487
2,6,21,delay,5,space,2918
2,6,29,delay,1,space,100
2,6,49,delay,1,space,121
