subject_ID,block_number,trial_number,phase,response_number,key,rt
50,3,21,delay,1,space,304
50,3,33,delay,1,space,395
50,4,21,delay,1,space,406
50,4,23,delay,1,space,2840
50,4,35,delay,1,space,523
50,4,45,delay,1,space,390
50,5,7,delay,1,space,561
50,5,7,delay,2,space,2985
50,5,27,delay,1,space,500
50,5,29,delay,1,space,406
50,5,35,delay,1,space,280
50,5,49,delay,1,space,205
50,6,9,delay,1,space,1364
50,6,9,delay,2,space,2064
50,6,9,delay,3,space,2604
50,6,15,delay,1,space,295
50,6,17,delay,1,space,157
50,6,17,delay,2,space,325
50,6,17,delay,3,j,1789
50,6,17,delay,4,space,2040
50,6,17,delay,5,j,2256
50,6,17,delay,6,space,2745
50,6,17,delay,7,j,2976
50,6,33,delay,1,space,2134
50,6,33,delay,2,j,2726
50,6,39,delay,1,j,2040
50,6,39,delay,2,space,2248
