subject_ID,block_number,trial_number,phase,response_number,key,rt
9,3,13,delay,1,space,982
9,3,13,delay,2,space,2252
9,3,29,delay,1,space,490
9,3,29,delay,2,space,1219
9,4,25,delay,1,space,105
9,4,27,delay,1,space,427
9,4,39,delay,1,space,299
9,5,15,delay,1,space,416
subject_ID,block_number,trial_number,phase,response_number,key,rt
9,3,3,delay,1,space,460
9,3,49,delay,1,space,538
9,4,21,delay,1,space,807
9,4,21,delay,2,space,1508
9,4,31,delay,1,space,476
9,4,33,delay,1,space,513
9,4,45,delay,1,space,354
9,5,19,delay,1,space,584
9,5,21,delay,1,space,496
9,6,1,delay,1,space,2182
9,6,23,delay,1,space,465
9,6,33,delay,1,space,429
9,6,47,delay,1,space,487
