subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
8,37,male,Poland,practice_game1,1,1,practice,na,3507,mixed,f,2383,loss,0,0,0,0,0,0,na,na,0,na,na
8,37,male,Poland,practice_game1,1,2,practice,na,2509,mixed,f,1216,loss,0,0,0,0,0,0,na,na,0,na,na
8,37,male,Poland,practice_game1,1,3,practice,na,1933,mixed,j,3275,win,0,0,0,0,0,0,na,na,0,na,na
8,37,male,Poland,practice_game1,1,4,practice,na,1044,mixed,j,847,win,0,0,0,0,0,0,na,na,0,na,na
8,37,male,Poland,practice_game2,2,1,practice,na,0,na,na,0,na,0,1621,0.8,20,0.2,30,HP-LP,f,1282,HP,no-win
8,37,male,Poland,practice_game2,2,2,practice,na,0,na,na,0,na,0,1801,0.7,10,0.3,50,HP-LP,j,6136,LP,win
8,37,male,Poland,practice_game2,2,3,practice,na,0,na,na,0,na,0,1071,0.8,10,0.2,20,HP-LP,f,2321,HP,win
8,37,male,Poland,practice_game2,2,4,practice,na,0,na,na,0,na,0,826,0.6,10,0.4,40,HP-LP,j,2923,LP,win
8,37,male,Poland,exp,3,2,exp,yes,2440,mixed,j,1407,win,0,1028,0.6,10,0.4,40,LP-HP,f,5001,LP,win
8,37,male,Poland,exp,3,4,catch,no,2174,mixed,j,1421,win,0,1676,0.8,50,0.2,20,LP-HP,j,2681,HP,win
8,37,male,Poland,exp,3,6,catch,no,985,mixed,j,956,win,0,1035,0.7,40,0.4,10,HP-LP,f,1549,HP,no-win
8,37,male,Poland,exp,3,8,exp,yes,1574,mixed,j,429,win,0,1092,0.6,20,0.4,50,HP-LP,f,3507,HP,no-win
8,37,male,Poland,exp,3,10,exp,no,527,mixed,j,1367,loss,0,2007,0.8,20,0.2,30,HP-LP,f,2312,HP,no-win
8,37,male,Poland,exp,3,12,exp,no,519,mixed,f,1166,win,0,787,0.7,10,0.3,30,LP-HP,j,3334,HP,no-win
8,37,male,Poland,exp,3,14,exp,no,413,mixed,f,1069,win,0,1305,0.6,10,0.4,40,LP-HP,j,4750,HP,no-win
8,37,male,Poland,exp,3,16,exp,no,452,mixed,f,832,win,0,542,0.6,30,0.4,50,LP-HP,j,1855,HP,win
8,37,male,Poland,exp,3,18,exp,yes,835,mixed,j,577,win,0,595,0.7,10,0.3,30,LP-HP,j,2355,HP,no-win
