subject_ID,question_number,factor,resp,rt
101,1,Perseverance,1,7949.200000286102
101,2,Premeditation,2,7653.699999809265
101,3,Positive Urgency,4,8258.400000095367
101,4,Perseverance,2,6085.900000095367
101,5,Premeditation,2,5626.800000190735
101,6,Negative Urgency,2,8234.599999904633
101,7,Perseverance,2,4383.700000286102
101,8,Negative Urgency,3,5827.599999904633
101,9,Sensation Seeking,4,3661.699999809265
101,10,Positive Urgency,3,4160.5
101,11,Perseverance,1,3119
101,12,Premeditation,2,5384.400000095367
101,13,Negative Urgency,1,6762.800000190735
101,14,Sensation Seeking,4,6086.300000190735
101,15,Negative Urgency,1,4663.900000095367
101,16,Sensation Seeking,4,4802
101,17,Positive Urgency,2,10713.599999904633
101,18,Sensation Seeking,4,5400.39999961853
101,19,Premeditation,2,12055.199999809263
101,20,Positive Urgency,3,4661.699999809265
