subject_ID,question_number,factor,resp,rt
97,1,Perseverance,1,7012.5
97,2,Premeditation,2,29791.20000001788
97,3,Positive Urgency,1,9536.19999998808
97,4,Perseverance,1,5058.399999976158
97,5,Premeditation,3,8943.199999988079
97,6,Negative Urgency,3,6870.800000011921
97,7,Perseverance,1,5368.800000011921
97,8,Negative Urgency,3,6533.800000011921
97,9,Sensation Seeking,4,5502.5
97,10,Positive Urgency,2,4198.0999999940395
97,11,Perseverance,1,3652.599999994039
97,12,Premeditation,2,5749.700000017881
97,13,Negative Urgency,2,6124.5999999940395
97,14,Sensation Seeking,4,6002.699999988079
97,15,Negative Urgency,2,10000.600000023842
97,16,Sensation Seeking,4,4167.5999999940395
97,17,Positive Urgency,1,8158.299999982119
97,18,Sensation Seeking,3,6087.200000017881
97,19,Premeditation,2,8415.5
97,20,Positive Urgency,3,7766.5
