subject_ID,question_number,factor,resp,rt
58,1,Perseverance,1,5239.399999856949
58,2,Premeditation,1,2193.2000000476837
58,3,Positive Urgency,1,4103
58,4,Perseverance,2,1972.1000001430511
58,5,Premeditation,1,2471.600000143051
58,6,Negative Urgency,1,3682.099999904633
58,7,Perseverance,2,2280.2999999523163
58,8,Negative Urgency,1,3945
58,9,Sensation Seeking,2,2675.5
58,10,Positive Urgency,1,2286.900000095367
58,11,Perseverance,2,1546.5999999046326
58,12,Premeditation,2,3236.100000143051
58,13,Negative Urgency,1,2014.5
58,14,Sensation Seeking,3,2965.900000095367
58,15,Negative Urgency,1,2162.900000095367
58,16,Sensation Seeking,1,2014
58,17,Positive Urgency,1,3011.7000000476837
58,18,Sensation Seeking,3,5808
58,19,Premeditation,2,2612.2000000476837
58,20,Positive Urgency,1,1680.1999998092651
