subject_ID,block_number,trial_number,phase,response_number,key,rt
129,2,4,delay,1,f,2261
129,3,21,delay,1,space,589
129,3,29,delay,1,space,633
129,3,31,delay,1,space,1164
129,3,33,delay,1,space,2255
129,3,35,delay,1,space,1294
129,3,35,delay,2,space,1857
129,3,35,delay,3,space,2524
129,3,51,delay,1,space,934
129,4,1,delay,1,space,2207
129,4,5,delay,1,space,1060
129,4,5,delay,2,space,2353
129,4,15,delay,1,space,569
129,4,17,delay,1,space,944
129,4,21,delay,1,space,866
129,4,25,delay,1,space,2808
129,4,27,delay,1,space,2266
129,4,33,delay,1,space,1150
129,4,33,delay,2,space,2252
129,4,45,delay,1,space,1412
129,4,45,delay,2,space,1758
129,4,47,delay,1,space,572
129,5,9,delay,1,space,1231
129,5,13,delay,1,space,539
129,5,19,delay,1,space,2368
129,5,35,delay,1,f,2951
129,5,39,delay,1,space,566
129,5,41,delay,1,j,14
129,5,45,delay,1,space,146
129,5,49,delay,1,space,374
129,5,49,delay,2,space,1405
129,5,51,delay,1,space,468
129,6,9,delay,1,space,471
129,6,13,delay,1,space,950
129,6,17,delay,1,space,1557
129,6,27,delay,1,space,2655
129,6,33,delay,1,space,2202
129,6,35,delay,1,space,2725
129,6,37,delay,1,space,1896
129,6,39,delay,1,space,2383
