subject_ID,question_number,factor,resp,rt
17,1,Perseverance,1,30397.299999713898
17,2,Premeditation,1,4756
17,3,Positive Urgency,1,11491
17,4,Perseverance,1,6081.699999809265
17,5,Premeditation,2,6172.900000095367
17,6,Negative Urgency,1,8145.900000095367
17,7,Perseverance,2,5416.900000095367
17,8,Negative Urgency,2,7164.599999904633
17,9,Sensation Seeking,3,4353.699999809265
17,10,Positive Urgency,1,7738
17,11,Perseverance,1,3035.599999904633
17,12,Premeditation,1,5825.5
17,13,Negative Urgency,3,5549
17,14,Sensation Seeking,3,6706.299999713898
17,15,Negative Urgency,3,7476.799999713898
17,16,Sensation Seeking,2,3648.099999904633
17,17,Positive Urgency,2,9382.099999904633
17,18,Sensation Seeking,1,5581.400000095367
17,19,Premeditation,1,6649.800000190735
17,20,Positive Urgency,2,12983.699999809263
