subject_ID,question_number,factor,resp,rt
34,1,Perseverance,2,5211.4000000059605
34,2,Premeditation,3,4618
34,3,Positive Urgency,1,5195.600000023842
34,4,Perseverance,3,3765.2999999821186
34,5,Premeditation,2,4340.0999999940395
34,6,Negative Urgency,1,5003.5999999940395
34,7,Perseverance,2,5013.5999999940395
34,8,Negative Urgency,2,4349.0999999940395
34,9,Sensation Seeking,3,3136.5
34,10,Positive Urgency,1,5516.5
34,11,Perseverance,2,3097.300000011921
34,12,Premeditation,2,3716.5
34,13,Negative Urgency,1,3689.5
34,14,Sensation Seeking,3,4800
34,15,Negative Urgency,2,3796.599999994039
34,16,Sensation Seeking,2,4656.799999982119
34,17,Positive Urgency,1,5013
34,18,Sensation Seeking,3,6489.299999982119
34,19,Premeditation,2,4283
34,20,Positive Urgency,2,3596.7000000178814
