subject_ID,block_number,trial_number,phase,response_number,key,rt
24,3,35,delay,1,space,651
24,3,43,delay,1,space,91
24,4,7,delay,1,space,1377
24,4,17,delay,1,space,589
24,5,19,delay,1,space,771
24,5,21,delay,1,space,164
24,5,23,delay,1,space,829
24,5,25,delay,1,space,932
24,5,37,delay,1,space,1262
24,5,41,delay,1,space,990
24,6,11,delay,1,space,795
24,6,11,delay,2,space,1769
24,6,21,delay,1,space,2842
24,6,27,delay,1,space,920
24,6,31,delay,1,space,794
24,6,37,delay,1,space,761
24,6,43,delay,1,space,764
24,6,45,delay,1,space,697
24,6,45,delay,2,space,1876
24,6,49,delay,1,space,943
