subject_ID,question_number,factor,resp,rt
125,1,Perseverance,1,5389.70000000298
125,2,Premeditation,1,2756.8999999910593
125,3,Positive Urgency,2,3558.199999988079
125,4,Perseverance,1,2594.800000011921
125,5,Premeditation,1,2238.9000000059605
125,6,Negative Urgency,3,6717.5
125,7,Perseverance,1,4317.9000000059605
125,8,Negative Urgency,3,4517
125,9,Sensation Seeking,2,2517.9000000059605
125,10,Positive Urgency,2,2951
125,11,Perseverance,1,1925.5
125,12,Premeditation,1,3293.300000011921
125,13,Negative Urgency,2,2814.20000000298
125,14,Sensation Seeking,2,3445.5
125,15,Negative Urgency,3,3278.29999999702
125,16,Sensation Seeking,1,3348
125,17,Positive Urgency,1,3462.9000000059605
125,18,Sensation Seeking,1,2604.699999988079
125,19,Premeditation,1,2501.5999999940395
125,20,Positive Urgency,2,2677.70000000298
