subject_ID,block_number,trial_number,phase,response_number,key,rt
23,3,5,delay,1,space,2656
23,3,9,delay,1,space,125
23,3,13,delay,1,space,446
23,3,19,delay,1,space,372
23,3,21,delay,1,space,468
23,3,25,delay,1,space,661
23,3,31,delay,1,space,364
23,3,35,delay,1,space,406
23,3,37,delay,1,space,508
23,3,47,delay,1,space,749
23,3,51,delay,1,space,461
23,4,9,delay,1,space,421
23,4,11,delay,1,space,510
23,4,17,delay,1,space,438
23,4,21,delay,1,space,557
23,4,23,delay,1,space,446
23,4,27,delay,1,space,1707
23,4,43,delay,1,space,1181
23,4,49,delay,1,space,439
23,5,11,delay,1,space,702
23,5,13,delay,1,space,547
23,5,25,delay,1,space,533
23,5,29,delay,1,space,683
23,5,37,delay,1,space,421
23,5,47,delay,1,space,700
23,6,15,delay,1,space,509
23,6,17,delay,1,space,461
23,6,27,delay,1,space,524
23,6,43,delay,1,space,413
