subject_ID,question_number,factor,resp,rt
13,1,Perseverance,2,2733.800000000745
13,2,Premeditation,2,1560.800000000745
13,3,Positive Urgency,3,1565.300000000745
13,4,Perseverance,2,2125.900000002235
13,5,Premeditation,2,2398.099999997765
13,6,Negative Urgency,2,6910
13,7,Perseverance,3,2713
13,8,Negative Urgency,2,3187
13,9,Sensation Seeking,3,3109.20000000298
13,10,Positive Urgency,2,3572.10000000149
13,11,Perseverance,2,1281.89999999851
13,12,Premeditation,2,1536.10000000149
13,13,Negative Urgency,2,3450.099999997765
13,14,Sensation Seeking,3,1564
13,15,Negative Urgency,2,3365
13,16,Sensation Seeking,2,3524.10000000149
13,17,Positive Urgency,2,2615.20000000298
13,18,Sensation Seeking,3,2676
13,19,Premeditation,2,5135.10000000149
13,20,Positive Urgency,3,1382.199999999255
