subject_ID,question_number,factor,resp,rt
129,1,Perseverance,1,10142.39999999851
129,2,Premeditation,1,6281
129,3,Positive Urgency,2,5014.70000000298
129,4,Perseverance,2,4322.800000000745
129,5,Premeditation,2,5367.800000000745
129,6,Negative Urgency,3,5434.699999999255
129,7,Perseverance,1,5909.70000000298
129,8,Negative Urgency,2,6492.89999999851
129,9,Sensation Seeking,3,5433.89999999851
129,10,Positive Urgency,1,3603.300000000745
129,11,Perseverance,1,2783
129,12,Premeditation,1,3939.699999999255
129,13,Negative Urgency,1,4047.699999999255
129,14,Sensation Seeking,3,3312.60000000149
129,15,Negative Urgency,2,5709.5
129,16,Sensation Seeking,1,4555.10000000149
129,17,Positive Urgency,2,4909.199999999255
129,18,Sensation Seeking,1,3808.300000000745
129,19,Premeditation,2,3145.70000000298
129,20,Positive Urgency,2,3655.599999997765
