subject_ID,block_number,trial_number,phase,response_number,key,rt
41,3,5,delay,1,space,680
41,3,13,delay,1,space,1688
41,3,15,delay,1,space,1237
41,3,17,delay,1,space,56
41,3,19,delay,1,space,850
41,3,19,delay,2,space,1997
41,3,23,delay,1,space,594
41,3,35,delay,1,space,45
41,3,39,delay,1,space,440
41,3,43,delay,1,space,661
41,3,49,delay,1,space,626
41,4,5,delay,1,space,2922
41,4,7,delay,1,space,758
41,4,11,delay,1,space,14
41,4,13,delay,1,space,371
41,4,17,delay,1,space,977
41,4,19,delay,1,space,275
41,4,23,delay,1,space,267
41,4,25,delay,1,space,640
41,4,31,delay,1,space,178
41,4,47,delay,1,space,370
41,4,49,delay,1,space,235
41,5,5,delay,1,space,248
41,5,9,delay,1,space,508
41,5,9,delay,2,space,1511
41,5,11,delay,1,space,742
41,5,13,delay,1,space,594
41,5,15,delay,1,space,309
41,5,19,delay,1,space,777
41,5,19,delay,2,space,2525
41,5,25,delay,1,space,207
41,5,35,delay,1,space,332
41,5,37,delay,1,space,78
41,5,39,delay,1,space,458
41,5,39,delay,2,space,2076
41,5,41,delay,1,space,277
41,5,47,delay,1,space,38
41,5,49,delay,1,space,327
41,6,3,delay,1,space,260
41,6,5,delay,1,space,99
41,6,7,delay,1,space,261
41,6,11,delay,1,space,10
41,6,13,delay,1,space,401
41,6,15,delay,1,space,294
41,6,21,delay,1,space,19
41,6,23,delay,1,space,1
41,6,35,delay,1,space,449
41,6,37,delay,1,space,401
41,6,39,delay,1,space,296
41,6,45,delay,1,space,548
41,6,49,delay,1,space,443
41,6,51,delay,1,space,595
