subject_ID,question_number,factor,resp,rt
83,1,Perseverance,2,51277
83,2,Premeditation,2,5281.5
83,3,Positive Urgency,2,7369.200000286102
83,4,Perseverance,1,3422.900000095367
83,5,Premeditation,1,3518.900000095367
83,6,Negative Urgency,3,2294
83,7,Perseverance,1,3702.199999809265
83,8,Negative Urgency,2,3231.1000003814697
83,9,Sensation Seeking,1,3269.5
83,10,Positive Urgency,2,3424
83,11,Perseverance,1,2205.099999904633
83,12,Premeditation,2,4831.299999713898
83,13,Negative Urgency,3,6094.700000286102
83,14,Sensation Seeking,2,3685.300000190735
83,15,Negative Urgency,3,4046.5
83,16,Sensation Seeking,1,3332.300000190735
83,17,Positive Urgency,2,2775
83,18,Sensation Seeking,1,4607.599999904633
83,19,Premeditation,3,7919.900000095367
83,20,Positive Urgency,3,7999
