subject_ID,question_number,factor,resp,rt
25,1,Perseverance,1,7583.80000000447
25,2,Premeditation,2,5276.79999999702
25,3,Positive Urgency,1,12587.30000000447
25,4,Perseverance,3,4503
25,5,Premeditation,2,5721
25,6,Negative Urgency,1,5315.20000000298
25,7,Perseverance,2,4668.39999999851
25,8,Negative Urgency,1,8379.20000000298
25,9,Sensation Seeking,3,3727.10000000149
25,10,Positive Urgency,2,3327.89999999851
25,11,Perseverance,2,3558.79999999702
25,12,Premeditation,2,4609.30000000447
25,13,Negative Urgency,2,3782.6999999955297
25,14,Sensation Seeking,3,10731.89999999851
25,15,Negative Urgency,1,5573.10000000149
25,16,Sensation Seeking,4,7780
25,17,Positive Urgency,1,7566.60000000149
25,18,Sensation Seeking,3,5747.89999999851
25,19,Premeditation,2,4311.5
25,20,Positive Urgency,1,3503.60000000149
