subject_ID,question_number,factor,resp,rt
52,1,Perseverance,3,11623.599999999627
52,2,Premeditation,2,4325.39999999851
52,3,Positive Urgency,2,10941.400000000373
52,4,Perseverance,3,4735.5999999996275
52,5,Premeditation,2,3289.7000000011176
52,6,Negative Urgency,3,11837.900000000373
52,7,Perseverance,3,7181.5
52,8,Negative Urgency,3,10668.199999999257
52,9,Sensation Seeking,3,3296.5999999996275
52,10,Positive Urgency,2,6779
52,11,Perseverance,3,2463.5
52,12,Premeditation,2,11477.800000000743
52,13,Negative Urgency,2,4723.199999999255
52,14,Sensation Seeking,3,6267
52,15,Negative Urgency,2,4293.5
52,16,Sensation Seeking,3,3745.400000000373
52,17,Positive Urgency,2,11569.900000000373
52,18,Sensation Seeking,3,3972.60000000149
52,19,Premeditation,2,6595.5999999996275
52,20,Positive Urgency,2,4052.5
