subject_ID,question_number,factor,resp,rt
64,1,Perseverance,2,13102.80000001192
64,2,Premeditation,1,7630.199999988079
64,3,Positive Urgency,1,8616.200000047684
64,4,Perseverance,2,6468.600000023842
64,5,Premeditation,1,6442.599999964237
64,6,Negative Urgency,2,8294.800000011921
64,7,Perseverance,2,8012.5
64,8,Negative Urgency,2,14850
64,9,Sensation Seeking,2,19612.900000035763
64,10,Positive Urgency,1,4366.799999952316
64,11,Perseverance,2,3168.800000011921
64,12,Premeditation,1,7760.800000011921
64,13,Negative Urgency,2,5920.399999976158
64,14,Sensation Seeking,3,7390.699999988079
64,15,Negative Urgency,2,8828.699999988079
64,16,Sensation Seeking,3,16170.400000035765
64,17,Positive Urgency,1,7428.199999988079
64,18,Sensation Seeking,3,7368.5
64,19,Premeditation,1,5594.300000011921
64,20,Positive Urgency,1,7420.800000011921
