subject_ID,question_number,factor,resp,rt
75,2,Premeditation,1,2976
75,1,Perseverance,1,7723.599999904633
75,3,Positive Urgency,2,3812.199999809265
75,4,Perseverance,3,3283
75,5,Premeditation,2,3199.300000190735
75,6,Negative Urgency,2,4916.299999713898
75,7,Perseverance,2,3456.900000095367
75,8,Negative Urgency,2,7370
75,9,Sensation Seeking,2,2997.900000095367
75,10,Positive Urgency,2,2949.199999809265
75,11,Perseverance,2,2338.7000002861023
75,12,Premeditation,1,4179.799999713898
75,13,Negative Urgency,2,4368.099999904633
75,14,Sensation Seeking,3,7477.199999809265
75,15,Negative Urgency,2,3485
75,16,Sensation Seeking,3,7471
75,17,Positive Urgency,1,5951
75,18,Sensation Seeking,3,5722
75,19,Premeditation,2,4055.300000190735
75,20,Positive Urgency,2,3095
