subject_ID,block_number,trial_number,phase,response_number,key,rt
106,3,1,delay,1,space,573
106,3,3,delay,1,space,671
106,3,7,delay,1,space,1445
106,3,47,delay,1,space,429
106,4,9,delay,1,space,410
106,4,29,delay,1,space,408
106,5,3,delay,1,space,254
106,5,3,delay,2,j,481
106,5,9,delay,1,space,981
106,5,11,delay,1,space,2842
106,5,19,delay,1,space,470
106,5,21,delay,1,space,1953
106,5,37,delay,1,space,301
106,5,49,delay,1,space,259
106,6,1,delay,1,space,1519
106,6,5,delay,1,space,197
106,6,11,delay,1,space,2194
106,6,19,delay,1,space,91
106,6,33,delay,1,space,335
106,6,43,delay,1,space,2684
106,6,49,delay,1,space,306
