subject_ID,block_number,trial_number,phase,response_number,key,rt
2,3,7,delay,1,space,2024
2,3,11,delay,1,space,2090
2,3,15,delay,1,space,1316
2,3,27,delay,1,space,306
2,3,29,delay,1,space,1595
2,3,31,delay,1,space,1581
2,3,49,delay,1,space,605
2,4,5,delay,1,space,402
2,4,7,delay,1,space,307
2,4,11,delay,1,f,397
2,4,23,delay,1,space,1092
2,4,31,delay,1,space,447
2,4,43,delay,1,space,1344
2,5,3,delay,1,space,437
2,5,7,delay,1,space,1912
2,5,15,delay,1,space,2795
2,5,27,delay,1,space,1706
2,5,29,delay,1,space,524
2,5,29,delay,2,space,1836
2,5,31,delay,1,space,556
2,5,41,delay,1,space,321
2,5,49,delay,1,space,1254
2,5,49,delay,2,space,2790
2,6,3,delay,1,space,1890
2,6,9,delay,1,space,2189
2,6,15,delay,1,space,2913
2,6,17,delay,1,space,826
2,6,17,delay,2,space,2378
2,6,19,delay,1,space,2362
2,6,25,delay,1,space,2854
2,6,27,delay,1,space,2327
2,6,29,delay,1,space,969
2,6,31,delay,1,space,1298
2,6,37,delay,1,space,1381
2,6,43,delay,1,space,1641
