subject_ID,question_number,factor,resp,rt
24,1,Perseverance,1,4960.60000000149
24,2,Premeditation,1,4962.29999999702
24,3,Positive Urgency,1,5537.70000000298
24,4,Perseverance,1,4388
24,5,Premeditation,1,3424.6999999955297
24,6,Negative Urgency,1,6575.5
24,7,Perseverance,2,3369.39999999851
24,8,Negative Urgency,2,15482.19999999553
24,9,Sensation Seeking,1,4680.70000000298
24,10,Positive Urgency,1,4350.39999999851
24,11,Perseverance,1,2805.1999999955297
24,12,Premeditation,1,6590.60000000149
24,13,Negative Urgency,2,7947.89999999851
24,14,Sensation Seeking,2,4485.5
24,15,Negative Urgency,2,4254.89999999851
24,16,Sensation Seeking,1,2808.60000000149
24,17,Positive Urgency,2,6876.10000000149
24,18,Sensation Seeking,1,3030.79999999702
24,19,Premeditation,1,3704
24,20,Positive Urgency,2,4246.89999999851
