subject_ID,block_number,trial_number,phase,response_number,key,rt
44,3,9,delay,1,space,559
44,3,11,delay,1,space,663
44,3,17,delay,1,space,465
44,3,23,delay,1,j,461
44,3,25,delay,1,space,13
44,3,27,delay,1,j,487
44,3,29,delay,1,space,5
44,3,29,delay,2,space,816
44,3,31,delay,1,space,217
44,3,35,delay,1,space,340
44,3,37,delay,1,space,27
44,3,39,delay,1,space,251
44,3,39,delay,2,j,890
44,3,41,delay,1,space,159
44,3,45,delay,1,space,228
44,3,49,delay,1,space,235
44,3,51,delay,1,j,192
44,4,1,delay,1,space,55
44,4,3,delay,1,space,38
44,4,7,delay,1,space,27
44,4,7,delay,2,space,546
44,4,9,delay,1,j,411
44,4,17,delay,1,j,422
44,4,19,delay,1,space,505
44,4,25,delay,1,space,52
44,4,27,delay,1,space,353
44,4,29,delay,1,space,331
44,4,31,delay,1,space,95
44,4,33,delay,1,space,129
44,4,35,delay,1,space,377
44,4,43,delay,1,space,446
44,4,45,delay,1,space,459
44,4,47,delay,1,space,288
44,4,49,delay,1,space,224
44,4,51,delay,1,space,367
44,5,1,delay,1,space,141
44,5,5,delay,1,space,423
44,5,7,delay,1,space,344
44,5,9,delay,1,space,267
44,5,13,delay,1,space,296
44,5,15,delay,1,space,636
44,5,19,delay,1,space,468
44,5,25,delay,1,space,268
44,5,27,delay,1,space,373
44,5,33,delay,1,space,418
44,5,35,delay,1,space,391
44,5,37,delay,1,space,417
44,5,43,delay,1,space,323
44,5,45,delay,1,space,271
44,5,47,delay,1,space,294
44,5,49,delay,1,space,309
44,5,51,delay,1,space,253
44,6,1,delay,1,space,447
44,6,3,delay,1,space,292
44,6,9,delay,1,space,133
44,6,11,delay,1,space,125
44,6,15,delay,1,space,87
44,6,19,delay,1,space,6
44,6,23,delay,1,space,217
44,6,27,delay,1,space,285
44,6,27,delay,2,space,889
44,6,29,delay,1,space,473
44,6,33,delay,1,space,424
44,6,43,delay,1,space,422
44,6,45,delay,1,space,285
44,6,47,delay,1,space,304
44,6,49,delay,1,space,333
