subject_ID,question_number,factor,resp,rt
133,1,Perseverance,1,4106.89999999851
133,2,Premeditation,2,2420.79999999702
133,3,Positive Urgency,1,4741.39999999851
133,4,Perseverance,2,3084.89999999851
133,5,Premeditation,2,2925.1999999955297
133,6,Negative Urgency,1,3301.60000000149
133,7,Perseverance,1,5557.20000000298
133,8,Negative Urgency,3,3565.60000000149
133,9,Sensation Seeking,3,1622
133,10,Positive Urgency,1,2460.70000000298
133,11,Perseverance,2,5789
133,12,Premeditation,2,2285.6999999955297
133,13,Negative Urgency,3,3365.20000000298
133,14,Sensation Seeking,3,4661.5
133,15,Negative Urgency,3,3948.1999999955297
133,16,Sensation Seeking,1,3709.79999999702
133,17,Positive Urgency,2,5412.60000000149
133,18,Sensation Seeking,2,2366.1999999955297
133,19,Premeditation,2,3053.10000000149
133,20,Positive Urgency,3,3117.89999999851
