subject_ID,block_number,trial_number,phase,response_number,key,rt
88,3,11,delay,1,space,292
88,3,25,delay,1,space,2146
88,3,27,delay,1,space,1262
88,3,33,delay,1,space,324
88,3,39,delay,1,space,1921
88,3,49,delay,1,space,251
88,4,7,delay,1,space,13
88,4,9,delay,1,space,299
88,4,11,delay,1,space,566
88,4,15,delay,1,space,328
88,4,27,delay,1,space,281
88,4,39,delay,1,space,265
88,4,41,delay,1,j,3
88,4,51,delay,1,space,148
88,6,3,delay,1,space,96
88,6,5,delay,1,space,629
88,6,11,delay,1,space,257
88,6,11,delay,2,j,548
88,6,11,delay,3,space,935
88,6,11,delay,4,space,1714
88,6,13,delay,1,space,921
88,6,13,delay,2,space,2352
88,6,41,delay,1,space,290
88,6,51,delay,1,space,20
