subject_ID,question_number,factor,resp,rt
15,1,Perseverance,1,10457
15,2,Premeditation,2,4578.400000095367
15,3,Positive Urgency,2,8984.299999713898
15,4,Perseverance,1,3793.3999996185303
15,5,Premeditation,2,4383.799999713898
15,6,Negative Urgency,1,8390.599999904633
15,7,Perseverance,3,8506.5
15,8,Negative Urgency,2,6805
15,9,Sensation Seeking,4,3927.599999904633
15,10,Positive Urgency,2,4566.200000286102
15,11,Perseverance,1,3619
15,12,Premeditation,2,4959.900000095367
15,13,Negative Urgency,2,7365.900000095367
15,14,Sensation Seeking,4,7729.800000190735
15,15,Negative Urgency,3,10335
15,16,Sensation Seeking,2,6024.5
15,17,Positive Urgency,2,11074.700000286102
15,18,Sensation Seeking,1,5604
15,19,Premeditation,2,5801
15,20,Positive Urgency,2,4833.699999809265
