subject_ID,question_number,factor,resp,rt
48,1,Perseverance,1,11143.39999999851
48,2,Premeditation,1,3011.29999999702
48,3,Positive Urgency,1,5371.70000000298
48,4,Perseverance,1,2853
48,5,Premeditation,1,3693.8000000044703
48,6,Negative Urgency,2,3795.70000000298
48,7,Perseverance,1,2823.29999999702
48,8,Negative Urgency,2,46318.89999999851
48,9,Sensation Seeking,2,3774.39999999851
48,10,Positive Urgency,1,2427.4000000059605
48,11,Perseverance,1,2290.10000000149
48,12,Premeditation,1,2586.10000000149
48,13,Negative Urgency,1,4330.60000000149
48,14,Sensation Seeking,3,3053.89999999851
48,15,Negative Urgency,2,15065.10000000149
48,16,Sensation Seeking,1,3232.5
48,17,Positive Urgency,1,3940.5
48,18,Sensation Seeking,1,5277.5
48,19,Premeditation,1,2917.79999999702
48,20,Positive Urgency,1,3297.6999999955297
