subject_ID,block_number,trial_number,phase,response_number,key,rt
25,2,3,delay,1,space,92
25,3,3,delay,1,space,1413
25,3,11,delay,1,space,393
25,3,17,delay,1,space,324
25,3,19,delay,1,space,321
25,3,21,delay,1,space,347
25,3,27,delay,1,space,1656
25,3,33,delay,1,space,301
25,3,35,delay,1,space,375
25,3,47,delay,1,space,259
25,4,1,delay,1,space,422
25,4,13,delay,1,space,271
25,4,23,delay,1,space,253
25,4,25,delay,1,space,232
25,4,27,delay,1,space,293
25,4,31,delay,1,space,283
25,4,37,delay,1,space,377
25,4,41,delay,1,space,228
25,4,49,delay,1,space,270
25,4,51,delay,1,space,1029
25,5,3,delay,1,space,316
25,5,5,delay,1,space,312
25,5,13,delay,1,space,1627
25,5,17,delay,1,space,249
25,5,17,delay,2,space,753
25,5,17,delay,3,space,1126
25,5,17,delay,4,space,1570
25,5,17,delay,5,space,2085
25,5,17,delay,6,space,2481
25,5,19,delay,1,space,265
25,5,21,delay,1,space,251
25,5,23,delay,1,space,318
25,5,25,delay,1,space,391
25,5,27,delay,1,space,307
25,5,35,delay,1,space,231
25,5,47,delay,1,space,1
25,5,47,delay,2,space,253
25,5,49,delay,1,space,312
25,6,1,delay,1,space,298
25,6,5,delay,1,space,275
25,6,13,delay,1,space,249
25,6,17,delay,1,space,4
25,6,19,delay,1,space,293
25,6,23,delay,1,space,306
25,6,29,delay,1,space,268
25,6,29,delay,2,space,567
25,6,29,delay,3,space,823
25,6,29,delay,4,space,1024
25,6,29,delay,5,space,1212
25,6,29,delay,6,space,1386
25,6,43,delay,1,space,217
25,6,43,delay,2,space,565
25,6,43,delay,3,space,1086
25,6,45,delay,1,space,368
25,6,49,delay,1,space,395
25,6,51,delay,1,space,333
