subject_ID,question_number,factor,resp,rt
67,1,Perseverance,1,4835.600000023842
67,2,Premeditation,2,2998.2000000476837
67,3,Positive Urgency,1,4394.5
67,4,Perseverance,2,3676.200000047684
67,5,Premeditation,1,3295.300000011921
67,6,Negative Urgency,2,6441
67,7,Perseverance,4,4406.799999952316
67,8,Negative Urgency,2,7375.699999988079
67,9,Sensation Seeking,4,8007.300000011921
67,10,Positive Urgency,1,3481
67,11,Perseverance,1,3186
67,12,Premeditation,2,3859.599999964237
67,13,Negative Urgency,2,2892.7999999523163
67,14,Sensation Seeking,4,4918
67,15,Negative Urgency,2,2898.800000011921
67,16,Sensation Seeking,4,6786.5
67,17,Positive Urgency,1,4079.399999976158
67,18,Sensation Seeking,2,5716.800000011921
67,19,Premeditation,2,4028.5
67,20,Positive Urgency,2,6238.899999976158
