subject_ID,question_number,factor,resp,rt
2,1,Perseverance,1,5565.200000000186
2,2,Premeditation,2,2814.5
2,3,Positive Urgency,2,3759.7000000001863
2,4,Perseverance,2,2647.600000000559
2,5,Premeditation,2,2752.7999999998137
2,6,Negative Urgency,2,4783.5999999996275
2,7,Perseverance,2,3689.600000000559
2,8,Negative Urgency,2,5359.5999999996275
2,9,Sensation Seeking,4,3347.800000000745
2,10,Positive Urgency,2,2892.800000000745
2,11,Perseverance,2,1952.7000000001865
2,12,Premeditation,2,5652.700000000186
2,13,Negative Urgency,2,3454.9000000003725
2,14,Sensation Seeking,3,4390.200000000186
2,15,Negative Urgency,2,12450.700000000186
2,16,Sensation Seeking,1,3404.699999999255
2,17,Positive Urgency,2,4195.200000000186
2,18,Sensation Seeking,3,7305
2,19,Premeditation,2,2221.399999999441
2,20,Positive Urgency,2,2264.7000000001863
