subject_ID,block_number,trial_number,phase,response_number,key,rt
86,2,2,delay,1,space,327
86,3,1,delay,1,space,441
86,3,5,delay,1,space,354
86,3,7,delay,1,space,2171
86,3,23,delay,1,space,559
86,3,33,delay,1,space,302
86,3,35,delay,1,space,306
86,3,35,delay,2,space,714
86,3,41,delay,1,space,352
86,3,49,delay,1,space,291
86,4,5,delay,1,space,289
86,4,7,delay,1,space,300
86,4,23,delay,1,space,487
86,4,29,delay,1,space,2128
86,4,31,delay,1,space,497
86,4,31,delay,2,space,2212
86,4,39,delay,1,space,187
86,5,1,delay,1,space,337
86,5,1,delay,2,space,2904
86,5,3,delay,1,space,1265
86,5,5,delay,1,space,292
86,5,11,delay,1,space,1273
86,5,13,delay,1,space,406
86,5,17,delay,1,space,288
86,5,19,delay,1,space,435
86,5,21,delay,1,space,2489
86,5,25,delay,1,space,386
86,5,35,delay,1,space,296
86,5,41,delay,1,space,287
86,5,43,delay,1,space,1869
86,5,47,delay,1,space,262
86,5,49,delay,1,space,323
86,6,1,delay,1,space,332
86,6,11,delay,1,space,338
86,6,13,delay,1,space,2265
86,6,15,delay,1,space,450
86,6,37,delay,1,space,327
86,6,45,delay,1,space,2075
