subject_ID,block_number,trial_number,phase,response_number,key,rt
32,3,7,delay,1,space,2440
32,3,11,delay,1,j,85
32,3,11,delay,2,space,587
32,3,15,delay,1,space,35
32,3,15,delay,2,j,435
32,3,15,delay,3,j,586
32,3,15,delay,4,space,836
32,3,15,delay,5,j,956
32,3,15,delay,6,space,1166
32,3,15,delay,7,j,1246
32,3,15,delay,8,j,1416
32,3,15,delay,9,j,1665
32,3,15,delay,10,space,1995
32,3,15,delay,11,j,2235
32,3,15,delay,12,space,2515
32,3,15,delay,13,j,2666
32,3,17,delay,1,space,55
32,3,17,delay,2,j,95
32,3,19,delay,1,j,172
32,3,19,delay,2,space,173
32,3,21,delay,1,j,94
32,3,23,delay,1,j,2
32,3,33,delay,1,space,466
32,3,33,delay,2,j,486
32,3,39,delay,1,j,112
32,3,41,delay,1,space,442
32,3,45,delay,1,space,301
32,3,45,delay,2,j,401
32,3,45,delay,3,space,2171
32,3,45,delay,4,j,2490
32,3,47,delay,1,space,431
32,4,1,delay,1,space,291
32,4,5,delay,1,j,201
32,4,5,delay,2,j,541
32,4,5,delay,3,space,1000
32,4,5,delay,4,j,1141
32,4,15,delay,1,space,291
32,4,21,delay,1,space,420
32,4,21,delay,2,space,1980
32,4,21,delay,3,space,2789
32,4,41,delay,1,space,329
32,4,41,delay,2,j,462
32,4,49,delay,1,space,381
32,5,5,delay,1,space,439
32,5,15,delay,1,space,512
32,5,21,delay,1,space,418
32,5,21,delay,2,space,1448
32,5,21,delay,3,space,1927
32,5,33,delay,1,space,394
32,5,35,delay,1,space,395
32,5,37,delay,1,space,434
32,5,41,delay,1,space,246
32,5,43,delay,1,space,446
32,6,5,delay,1,space,508
32,6,9,delay,1,space,449
32,6,15,delay,1,space,282
32,6,19,delay,1,space,375
32,6,25,delay,1,space,461
32,6,29,delay,1,space,338
32,6,45,delay,1,space,690
