subject_ID,question_number,factor,resp,rt
88,1,Perseverance,1,5075.699999988079
88,2,Premeditation,1,3792.199999988079
88,3,Positive Urgency,2,5362.600000023842
88,4,Perseverance,2,2196.400000035763
88,5,Premeditation,1,4576.300000011921
88,6,Negative Urgency,2,4361.800000011921
88,7,Perseverance,2,7393.599999964237
88,8,Negative Urgency,3,4776.900000035763
88,9,Sensation Seeking,2,2994.900000035763
88,10,Positive Urgency,2,2994.899999976158
88,11,Perseverance,3,2342.600000023842
88,12,Premeditation,2,4712.699999988079
88,13,Negative Urgency,1,3262.599999964237
88,14,Sensation Seeking,2,4958.900000035763
88,15,Negative Urgency,3,3712.399999976158
88,16,Sensation Seeking,3,4627.199999988079
88,17,Positive Urgency,2,4043.399999976158
88,18,Sensation Seeking,2,4027.200000047684
88,19,Premeditation,1,3227
88,20,Positive Urgency,3,3646.5
