subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
12,41,male,Portugal,practice_game1,1,1,practice,na,3014,mixed,j,3952,loss,0,0,0,0,0,0,na,na,0,na,na
12,41,male,Portugal,practice_game1,1,2,practice,na,2749,mixed,j,2155,loss,0,0,0,0,0,0,na,na,0,na,na
12,41,male,Portugal,practice_game1,1,3,practice,na,2793,mixed,j,2929,win,0,0,0,0,0,0,na,na,0,na,na
12,41,male,Portugal,practice_game1,1,4,practice,na,3188,mixed,f,875,win,0,0,0,0,0,0,na,na,0,na,na
12,41,male,Portugal,practice_game2,2,1,practice,na,0,na,na,0,na,0,1541,0.8,10,0.2,20,LP-HP,j,3843,HP,win
12,41,male,Portugal,practice_game2,2,2,practice,na,0,na,na,0,na,0,1158,0.8,20,0.2,30,HP-LP,f,1589,HP,win
12,41,male,Portugal,practice_game2,2,3,practice,na,0,na,na,0,na,0,998,0.7,10,0.3,50,HP-LP,j,3587,LP,no-win
12,41,male,Portugal,practice_game2,2,4,practice,na,0,na,na,0,na,0,1218,0.6,10,0.4,40,LP-HP,j,2436,HP,win
12,41,male,Portugal,practice_game2,2,5,practice,na,0,na,na,0,na,0,780,0.8,50,0.4,20,HP-LP,f,2301,HP,win
12,41,male,Portugal,exp,3,2,catch,yes,3359,mixed,j,1613,win,0,984,0.6,0,0.2,40,HP-LP,f,1860,HP,win
12,41,male,Portugal,exp,3,4,exp,yes,5156,mixed,f,1001,loss,0,923,0.6,30,0.4,50,LP-HP,j,1579,HP,win
12,41,male,Portugal,exp,3,6,exp,no,1005,mixed,j,932,loss,0,840,0.7,30,0.3,40,LP-HP,j,925,HP,win
12,41,male,Portugal,exp,3,8,exp,yes,763,mixed,f,849,win,0,654,0.6,20,0.4,50,LP-HP,f,2065,LP,no-win
12,41,male,Portugal,exp,3,10,exp,yes,1264,mixed,j,997,win,0,706,0.7,10,0.3,50,HP-LP,f,1404,HP,no-win
12,41,male,Portugal,exp,3,12,catch,no,1312,mixed,f,858,win,0,1302,0.7,30,0.3,10,HP-LP,f,964,HP,win
12,41,male,Portugal,exp,3,14,exp,yes,1142,mixed,j,766,loss,0,615,0.6,40,0.4,50,HP-LP,f,994,HP,win
12,41,male,Portugal,exp,3,16,catch,yes,1009,mixed,f,923,win,0,698,0.8,0,0.3,20,LP-HP,f,1075,LP,no-win
12,41,male,Portugal,exp,3,18,exp,no,1217,mixed,j,756,loss,0,1157,0.8,10,0.2,20,HP-LP,f,841,HP,win
12,41,male,Portugal,exp,3,20,exp,yes,1048,mixed,f,748,loss,0,574,0.7,20,0.3,30,LP-HP,j,858,HP,no-win
12,41,male,Portugal,exp,3,22,exp,yes,1099,mixed,j,831,win,0,596,0.7,10,0.3,30,LP-HP,j,1083,HP,win
12,41,male,Portugal,exp,3,24,exp,no,1088,mixed,j,766,win,0,1226,0.8,20,0.2,30,HP-LP,f,722,HP,win
12,41,male,Portugal,exp,3,26,exp,yes,1257,mixed,f,729,loss,0,732,0.8,10,0.2,20,HP-LP,f,788,HP,no-win
12,41,male,Portugal,exp,3,28,exp,yes,1349,mixed,j,960,win,0,701,0.8,20,0.2,30,LP-HP,j,761,HP,win
12,41,male,Portugal,exp,3,30,exp,no,896,mixed,j,707,loss,0,1497,0.7,20,0.3,30,HP-LP,f,701,HP,win
12,41,male,Portugal,exp,3,32,exp,no,1006,mixed,f,614,loss,0,815,0.7,10,0.3,30,HP-LP,f,839,HP,win
12,41,male,Portugal,exp,3,34,exp,yes,896,mixed,j,800,loss,0,686,0.6,10,0.4,40,HP-LP,j,909,LP,no-win
12,41,male,Portugal,exp,3,36,exp,no,2067,mixed,j,573,win,0,1148,0.7,10,0.3,30,LP-HP,j,905,HP,no-win
12,41,male,Portugal,exp,3,38,exp,yes,1290,mixed,f,669,win,0,678,0.7,30,0.3,40,HP-LP,f,731,HP,no-win
12,41,male,Portugal,exp,3,40,catch,no,1358,mixed,j,670,loss,0,1279,0.8,40,0.2,20,LP-HP,j,698,HP,win
12,41,male,Portugal,exp,3,42,exp,no,1153,mixed,f,821,loss,0,1368,0.7,10,0.3,50,HP-LP,f,1113,HP,win
12,41,male,Portugal,exp,3,44,catch,yes,976,mixed,j,661,loss,0,831,0.7,30,0.3,10,HP-LP,f,726,HP,win
12,41,male,Portugal,exp,3,46,catch,yes,1479,mixed,j,910,win,0,734,0.7,30,0.3,10,LP-HP,j,731,HP,win
12,41,male,Portugal,exp,3,48,exp,no,2890,mixed,j,670,win,0,1016,0.6,30,0.4,50,HP-LP,f,1295,HP,win
12,41,male,Portugal,exp,3,50,exp,no,860,mixed,j,681,loss,0,1170,0.7,30,0.3,40,HP-LP,f,799,HP,win
12,41,male,Portugal,exp,3,52,exp,no,781,mixed,j,741,loss,0,862,0.7,10,0.3,30,LP-HP,j,1544,HP,no-win
12,41,male,Portugal,exp,4,2,exp,no,3438,mixed,f,938,win,0,1026,0.6,40,0.4,50,HP-LP,f,1140,HP,win
12,41,male,Portugal,exp,4,4,catch,yes,903,mixed,j,806,loss,0,597,0.8,40,0.2,20,HP-LP,f,714,HP,win
12,41,male,Portugal,exp,4,6,exp,yes,1049,mixed,j,918,loss,0,628,0.7,10,0.3,50,HP-LP,f,1082,HP,win
12,41,male,Portugal,exp,4,8,exp,no,1130,mixed,j,815,loss,0,1450,0.6,40,0.4,50,LP-HP,j,1334,HP,no-win
12,41,male,Portugal,exp,4,10,exp,yes,866,mixed,j,995,loss,0,511,0.7,30,0.3,40,LP-HP,j,792,HP,win
12,41,male,Portugal,exp,4,12,exp,no,767,mixed,j,908,win,0,767,0.8,20,0.2,30,LP-HP,j,669,HP,win
12,41,male,Portugal,exp,4,14,exp,yes,876,mixed,j,640,win,0,514,0.7,10,0.3,30,HP-LP,f,825,HP,win
12,41,male,Portugal,exp,4,16,exp,yes,1126,mixed,j,638,loss,0,415,0.7,10,0.3,30,HP-LP,f,731,HP,win
12,41,male,Portugal,exp,4,18,exp,yes,827,mixed,f,619,loss,0,727,0.6,20,0.4,50,LP-HP,j,1503,HP,win
12,41,male,Portugal,exp,4,20,exp,yes,1427,mixed,j,1015,win,0,658,0.7,20,0.3,30,LP-HP,j,875,HP,win
12,41,male,Portugal,exp,4,22,catch,yes,753,mixed,f,718,win,0,488,0.7,0,0.4,30,HP-LP,j,846,LP,no-win
12,41,male,Portugal,exp,4,24,exp,no,1250,mixed,f,812,win,0,880,0.6,10,0.4,40,LP-HP,j,1047,HP,win
12,41,male,Portugal,exp,4,26,exp,yes,927,mixed,f,690,loss,0,462,0.7,10,0.3,50,LP-HP,j,827,HP,win
12,41,male,Portugal,exp,4,28,exp,yes,2575,mixed,f,761,loss,0,522,0.6,10,0.4,40,LP-HP,j,1013,HP,no-win
12,41,male,Portugal,exp,4,30,catch,yes,1145,mixed,j,646,loss,0,683,0.8,50,0.2,30,LP-HP,j,754,HP,no-win
12,41,male,Portugal,exp,4,32,exp,yes,1599,mixed,j,651,win,0,782,0.6,30,0.4,50,LP-HP,j,1307,HP,no-win
12,41,male,Portugal,exp,4,34,catch,no,1084,mixed,f,734,win,0,1011,0.8,50,0.2,30,LP-HP,j,618,HP,no-win
12,41,male,Portugal,exp,4,36,exp,yes,1408,mixed,j,674,win,0,485,0.7,30,0.3,40,LP-HP,j,683,HP,win
12,41,male,Portugal,exp,4,38,exp,yes,932,mixed,j,664,loss,0,22,0.7,10,0.3,30,LP-HP,j,1495,HP,no-win
12,41,male,Portugal,exp,4,40,catch,no,682,mixed,f,652,loss,0,939,0.7,30,0.3,10,LP-HP,j,611,HP,win
12,41,male,Portugal,exp,4,42,catch,no,737,mixed,j,855,win,0,648,0.8,0,0.3,20,HP-LP,j,1513,LP,win
12,41,male,Portugal,exp,4,44,exp,yes,822,mixed,j,623,win,0,522,0.6,40,0.4,50,LP-HP,f,1640,LP,no-win
12,41,male,Portugal,exp,4,46,exp,yes,889,mixed,f,654,loss,0,520,0.6,40,0.4,50,LP-HP,j,833,HP,win
12,41,male,Portugal,exp,4,48,exp,no,1925,mixed,j,632,win,0,699,0.6,40,0.4,50,LP-HP,j,845,HP,no-win
12,41,male,Portugal,exp,4,50,exp,yes,653,mixed,f,598,loss,0,453,0.7,30,0.3,40,HP-LP,f,801,HP,win
12,41,male,Portugal,exp,4,52,exp,yes,1190,mixed,f,701,loss,0,563,0.6,30,0.4,50,HP-LP,f,1023,HP,win
12,41,male,Portugal,exp,5,2,catch,yes,1523,mixed,f,728,loss,0,1007,0.7,0,0.4,30,LP-HP,f,950,LP,no-win
12,41,male,Portugal,exp,5,4,exp,no,543,mixed,j,677,loss,0,861,0.6,20,0.4,50,LP-HP,j,1083,HP,win
12,41,male,Portugal,exp,5,6,catch,yes,944,mixed,f,632,win,0,390,0.8,40,0.2,20,LP-HP,j,876,HP,no-win
12,41,male,Portugal,exp,5,8,catch,no,1118,mixed,j,697,win,0,795,0.7,0,0.4,30,LP-HP,f,760,LP,no-win
12,41,male,Portugal,exp,5,10,exp,no,939,mixed,f,805,win,0,1446,0.6,10,0.4,40,HP-LP,f,1455,HP,win
12,41,male,Portugal,exp,5,12,exp,yes,1158,mixed,j,893,loss,0,121,0.6,20,0.4,50,HP-LP,f,1135,HP,win
12,41,male,Portugal,exp,5,14,exp,no,1141,mixed,f,1080,loss,0,721,0.8,20,0.2,30,LP-HP,j,866,HP,win
12,41,male,Portugal,exp,5,16,exp,no,905,mixed,j,747,loss,0,663,0.6,10,0.4,40,LP-HP,f,800,LP,no-win
12,41,male,Portugal,exp,5,18,catch,no,797,mixed,j,697,loss,0,549,0.6,0,0.2,40,HP-LP,j,1179,LP,no-win
12,41,male,Portugal,exp,5,20,exp,yes,408,mixed,j,989,win,0,588,0.6,10,0.4,40,LP-HP,j,1128,HP,no-win
12,41,male,Portugal,exp,5,22,exp,no,820,mixed,f,680,win,0,597,0.6,20,0.4,50,LP-HP,f,838,LP,no-win
12,41,male,Portugal,exp,5,24,exp,no,1029,mixed,f,726,win,0,622,0.8,10,0.2,20,LP-HP,j,783,HP,win
12,41,male,Portugal,exp,5,26,exp,yes,428,mixed,j,716,loss,0,616,0.8,10,0.2,20,LP-HP,j,810,HP,win
12,41,male,Portugal,exp,5,28,exp,no,727,mixed,j,712,win,0,599,0.7,20,0.3,30,HP-LP,f,753,HP,win
12,41,male,Portugal,exp,5,30,exp,no,719,mixed,f,632,win,0,485,0.6,20,0.4,50,HP-LP,f,908,HP,win
12,41,male,Portugal,exp,5,32,exp,no,738,mixed,f,675,loss,0,603,0.8,20,0.2,30,HP-LP,f,659,HP,win
12,41,male,Portugal,exp,5,34,exp,yes,738,mixed,j,765,win,0,496,0.6,20,0.4,50,HP-LP,f,765,HP,no-win
12,41,male,Portugal,exp,5,36,exp,yes,1335,mixed,j,618,win,0,568,0.6,30,0.4,50,HP-LP,f,1022,HP,no-win
12,41,male,Portugal,exp,5,38,catch,yes,1169,mixed,j,1080,win,0,592,0.8,50,0.2,30,HP-LP,f,624,HP,win
12,41,male,Portugal,exp,5,40,exp,yes,847,mixed,f,799,loss,0,550,0.8,20,0.2,30,LP-HP,j,794,HP,win
12,41,male,Portugal,exp,5,42,catch,no,1058,mixed,f,643,win,0,595,0.6,0,0.2,40,LP-HP,j,823,HP,no-win
12,41,male,Portugal,exp,5,44,exp,no,1489,mixed,f,596,loss,0,745,0.7,20,0.3,30,LP-HP,j,971,HP,no-win
12,41,male,Portugal,exp,5,46,exp,yes,1411,mixed,f,676,win,0,373,0.7,20,0.3,30,HP-LP,f,702,HP,win
12,41,male,Portugal,exp,5,48,exp,no,922,mixed,j,782,win,0,761,0.7,10,0.3,50,LP-HP,j,953,HP,win
12,41,male,Portugal,exp,5,50,exp,no,1188,mixed,f,599,loss,0,837,0.6,30,0.4,50,HP-LP,f,661,HP,no-win
12,41,male,Portugal,exp,5,52,exp,no,1215,mixed,j,686,loss,0,1251,0.7,10,0.3,50,LP-HP,j,756,HP,no-win
12,41,male,Portugal,exp,6,2,exp,yes,2555,mixed,f,890,win,0,449,0.8,10,0.2,20,HP-LP,f,805,HP,no-win
12,41,male,Portugal,exp,6,4,exp,yes,991,mixed,j,653,win,0,724,0.7,10,0.3,50,LP-HP,j,759,HP,win
12,41,male,Portugal,exp,6,6,exp,yes,1316,mixed,f,626,win,0,575,0.8,20,0.2,30,HP-LP,f,695,HP,win
12,41,male,Portugal,exp,6,10,exp,yes,757,mixed,j,758,loss,0,551,0.8,20,0.2,30,HP-LP,f,730,HP,win
12,41,male,Portugal,exp,6,12,exp,no,778,mixed,f,672,loss,0,502,0.6,10,0.4,40,HP-LP,f,1090,HP,win
12,41,male,Portugal,exp,6,14,exp,yes,1147,mixed,f,694,loss,0,377,0.7,20,0.3,30,HP-LP,f,695,HP,no-win
12,41,male,Portugal,exp,6,16,catch,no,1303,mixed,j,573,loss,0,617,0.7,0,0.4,30,HP-LP,j,825,LP,no-win
12,41,male,Portugal,exp,6,18,catch,yes,541,mixed,j,576,loss,0,591,0.6,0,0.2,40,LP-HP,j,855,HP,no-win
12,41,male,Portugal,exp,6,20,exp,no,957,mixed,f,585,win,0,613,0.7,30,0.3,40,LP-HP,j,992,HP,win
12,41,male,Portugal,exp,6,22,exp,no,868,mixed,f,616,win,0,597,0.7,10,0.3,30,HP-LP,f,904,HP,no-win
12,41,male,Portugal,exp,6,24,exp,no,858,mixed,j,459,win,0,850,0.8,10,0.2,20,HP-LP,f,648,HP,win
12,41,male,Portugal,exp,6,26,catch,no,840,mixed,j,612,loss,0,645,0.8,0,0.3,20,LP-HP,f,1312,LP,no-win
12,41,male,Portugal,exp,6,28,exp,no,566,mixed,f,813,loss,0,557,0.8,10,0.2,20,LP-HP,j,681,HP,win
12,41,male,Portugal,exp,6,30,exp,no,780,mixed,f,698,loss,0,690,0.6,40,0.4,50,HP-LP,f,816,HP,no-win
12,41,male,Portugal,exp,6,32,catch,no,698,mixed,j,459,loss,0,642,0.8,50,0.2,30,HP-LP,f,579,HP,win
12,41,male,Portugal,exp,6,34,exp,yes,505,mixed,j,807,win,1,757,0.8,10,0.2,20,LP-HP,j,724,HP,win
12,41,male,Portugal,exp,6,36,exp,no,1282,mixed,f,610,win,0,592,0.7,30,0.3,40,HP-LP,f,712,HP,win
12,41,male,Portugal,exp,6,38,catch,yes,928,mixed,j,533,loss,0,469,0.8,0,0.3,20,HP-LP,j,801,LP,win
12,41,male,Portugal,exp,6,40,exp,yes,1269,mixed,f,617,win,0,486,0.6,40,0.4,50,HP-LP,f,965,HP,no-win
12,41,male,Portugal,exp,6,42,exp,no,1781,mixed,j,544,win,0,757,0.7,10,0.3,50,HP-LP,f,671,HP,win
12,41,male,Portugal,exp,6,44,exp,no,1305,mixed,j,554,win,0,2035,0.6,30,0.4,50,LP-HP,j,956,HP,no-win
12,41,male,Portugal,exp,6,46,exp,yes,11575,mixed,f,740,win,0,751,0.6,10,0.4,40,HP-LP,f,1131,HP,no-win
12,41,male,Portugal,exp,6,48,exp,no,1001,mixed,j,557,win,0,1061,0.7,20,0.3,30,LP-HP,j,963,HP,win
12,41,male,Portugal,exp,6,50,catch,no,1088,mixed,f,656,win,0,562,0.8,40,0.2,20,HP-LP,f,609,HP,win
12,41,male,Portugal,exp,6,52,exp,no,1179,mixed,j,597,loss,0,658,0.6,30,0.4,50,LP-HP,j,1363,HP,no-win
