subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
9,37,female,Portugal,practice_game1,1,1,practice,na,1966,mixed,j,1663,loss,0,0,0,0,0,0,na,na,0,na,na
9,37,female,Portugal,practice_game1,1,2,practice,na,1328,mixed,f,902,win,0,0,0,0,0,0,na,na,0,na,na
9,37,female,Portugal,practice_game1,1,3,practice,na,914,mixed,f,504,loss,0,0,0,0,0,0,na,na,0,na,na
9,37,female,Portugal,practice_game1,1,4,practice,na,778,mixed,j,887,win,0,0,0,0,0,0,na,na,0,na,na
9,37,female,Portugal,practice_game2,2,1,practice,na,0,na,na,0,na,0,1178,0.8,20,0.2,30,LP-HP,j,2768,HP,win
9,37,female,Portugal,practice_game2,2,2,practice,na,0,na,na,0,na,0,1241,0.6,10,0.4,40,HP-LP,f,1160,HP,no-win
9,37,female,Portugal,practice_game2,2,3,practice,na,0,na,na,0,na,0,650,0.8,10,0.2,20,HP-LP,f,1600,HP,win
9,37,female,Portugal,practice_game2,2,4,practice,na,0,na,na,0,na,0,1010,0.7,10,0.3,50,LP-HP,j,1710,HP,no-win
9,37,female,Portugal,practice_game2,2,5,practice,na,0,na,na,0,na,0,741,0.8,50,0.4,20,HP-LP,f,895,HP,win
9,37,female,Portugal,exp,3,2,exp,yes,1535,mixed,f,1688,loss,0,1190,0.8,10,0.2,20,LP-HP,j,1471,HP,win
9,37,female,Portugal,exp,3,4,exp,no,660,mixed,j,1056,win,0,489,0.7,30,0.3,40,LP-HP,j,1047,HP,no-win
9,37,female,Portugal,exp,3,6,exp,yes,561,mixed,f,1032,win,1,536,0.7,10,0.3,30,LP-HP,j,847,HP,no-win
9,37,female,Portugal,exp,3,8,exp,yes,647,mixed,f,863,loss,0,587,0.6,30,0.4,50,HP-LP,f,967,HP,win
9,37,female,Portugal,exp,3,10,catch,no,611,mixed,j,896,win,0,843,0.6,0,0.2,40,HP-LP,j,872,LP,no-win
9,37,female,Portugal,exp,3,12,exp,yes,502,mixed,f,744,win,0,596,0.6,40,0.4,50,HP-LP,f,944,HP,win
9,37,female,Portugal,exp,3,14,catch,yes,1928,mixed,j,959,win,1,709,0.7,30,0.3,10,LP-HP,j,887,HP,win
9,37,female,Portugal,exp,3,16,exp,no,656,mixed,f,759,loss,0,623,0.8,20,0.2,30,LP-HP,j,832,HP,win
9,37,female,Portugal,exp,3,18,exp,no,168,mixed,f,1815,win,0,800,0.6,10,0.4,40,LP-HP,j,959,HP,no-win
9,37,female,Portugal,exp,3,20,exp,yes,1058,mixed,j,559,loss,2,356,0.7,30,0.3,40,LP-HP,j,968,HP,win
9,37,female,Portugal,exp,3,22,exp,yes,623,mixed,f,424,win,0,681,0.6,20,0.4,50,HP-LP,f,799,HP,no-win
9,37,female,Portugal,exp,3,24,exp,yes,469,mixed,f,535,loss,2,533,0.7,10,0.3,50,LP-HP,j,488,HP,win
9,37,female,Portugal,exp,3,26,catch,yes,451,mixed,j,664,win,0,460,0.8,0,0.3,20,HP-LP,f,1183,HP,no-win
9,37,female,Portugal,exp,3,28,exp,yes,614,mixed,f,447,loss,1,810,0.6,40,0.4,50,HP-LP,f,1007,HP,win
9,37,female,Portugal,exp,3,30,exp,yes,2513,mixed,j,991,win,1,320,0.6,20,0.4,50,LP-HP,j,888,HP,no-win
9,37,female,Portugal,exp,3,32,exp,yes,1290,mixed,f,712,loss,1,581,0.7,10,0.3,30,HP-LP,f,1569,HP,win
9,37,female,Portugal,exp,3,34,exp,no,90,mixed,j,1239,win,0,627,0.6,30,0.4,50,LP-HP,j,1208,HP,no-win
