subject_ID,question_number,factor,resp,rt
39,1,Perseverance,1,3460.5
39,2,Premeditation,1,3344.699999999255
39,3,Positive Urgency,1,4860.0999999996275
39,4,Perseverance,1,2401.39999999851
39,5,Premeditation,1,2590.5999999996275
39,6,Negative Urgency,1,3608.199999999255
39,7,Perseverance,1,2232.5999999996275
39,8,Negative Urgency,1,4602.799999998882
39,9,Sensation Seeking,3,3160.60000000149
39,10,Positive Urgency,1,2357.7000000011176
39,11,Perseverance,1,1801.5999999996277
39,12,Premeditation,1,2164.199999999255
39,13,Negative Urgency,1,1880
39,14,Sensation Seeking,3,3871.39999999851
39,15,Negative Urgency,1,2629.7999999988824
39,16,Sensation Seeking,2,3049.5
39,17,Positive Urgency,1,5029.5999999996275
39,18,Sensation Seeking,3,3671.599999999627
39,19,Premeditation,1,3976.199999999255
39,20,Positive Urgency,1,2547.5
