subject_ID,age,gender,nationality,exp_part,block_number,trial_number,trial_type,delay,game1_startRT,game1_color,game1_respKey,game1_respRT,game1_outcome,game2_delay_premature,game2_startRT,game2_HP_prob,game2_HP_amount,game2_LP_prob,game2_LP_amount,game2_pos,game2_respKey,game2_respRT,game2_choice,game2_outcome
33,47,male,POrtuguese,practice_game1,1,1,practice,na,4575,mixed,j,2822,loss,0,0,0,0,0,0,na,na,0,na,na
33,47,male,POrtuguese,practice_game1,1,2,practice,na,2104,mixed,j,1457,loss,0,0,0,0,0,0,na,na,0,na,na
33,47,male,POrtuguese,practice_game1,1,3,practice,na,827,mixed,j,949,win,0,0,0,0,0,0,na,na,0,na,na
33,47,male,POrtuguese,practice_game1,1,4,practice,na,782,mixed,j,1186,win,0,0,0,0,0,0,na,na,0,na,na
33,47,male,POrtuguese,practice_game2,2,1,practice,na,0,na,na,0,na,0,2012,0.6,10,0.4,40,LP-HP,j,2638,HP,no-win
33,47,male,POrtuguese,practice_game2,2,2,practice,na,0,na,na,0,na,0,1042,0.8,20,0.2,30,HP-LP,f,1108,HP,win
33,47,male,POrtuguese,practice_game2,2,3,practice,na,0,na,na,0,na,0,982,0.8,50,0.4,20,HP-LP,f,2098,HP,win
33,47,male,POrtuguese,practice_game2,2,4,practice,na,0,na,na,0,na,0,605,0.7,10,0.3,50,LP-HP,j,1143,HP,win
33,47,male,POrtuguese,practice_game2,2,5,practice,na,0,na,na,0,na,0,896,0.8,10,0.2,20,HP-LP,f,995,HP,win
33,47,male,POrtuguese,exp,3,2,catch,no,1134,mixed,j,1361,win,0,1291,0.8,0,0.3,20,HP-LP,f,1470,HP,win
33,47,male,POrtuguese,exp,3,4,exp,yes,660,mixed,j,1320,loss,0,730,0.6,40,0.4,50,LP-HP,j,981,HP,no-win
33,47,male,POrtuguese,exp,3,6,catch,yes,714,mixed,j,1216,win,0,922,0.8,0,0.3,20,LP-HP,j,862,HP,win
33,47,male,POrtuguese,exp,3,8,exp,no,1104,mixed,j,968,win,0,725,0.6,20,0.4,50,HP-LP,f,1578,HP,win
33,47,male,POrtuguese,exp,3,10,catch,no,892,mixed,j,1052,loss,0,626,0.8,50,0.2,30,HP-LP,f,908,HP,win
33,47,male,POrtuguese,exp,3,12,exp,yes,612,mixed,j,1170,loss,0,542,0.8,20,0.2,30,HP-LP,f,793,HP,no-win
33,47,male,POrtuguese,exp,3,14,exp,yes,499,mixed,j,899,win,0,486,0.8,20,0.2,30,HP-LP,f,717,HP,win
33,47,male,POrtuguese,exp,3,16,exp,yes,802,mixed,j,783,loss,1,472,0.7,20,0.3,30,LP-HP,j,822,HP,win
33,47,male,POrtuguese,exp,3,18,exp,no,749,mixed,j,886,win,0,1050,0.7,20,0.3,30,HP-LP,f,760,HP,no-win
33,47,male,POrtuguese,exp,3,20,catch,no,597,mixed,f,1009,loss,0,547,0.6,0,0.2,40,LP-HP,j,682,HP,win
33,47,male,POrtuguese,exp,3,22,exp,yes,1335,mixed,j,734,win,0,541,0.6,40,0.4,50,LP-HP,j,1108,HP,no-win
33,47,male,POrtuguese,exp,3,24,exp,yes,878,mixed,j,789,win,0,570,0.6,10,0.4,40,HP-LP,f,1703,HP,no-win
33,47,male,POrtuguese,exp,3,26,exp,no,852,mixed,j,872,win,0,638,0.6,30,0.4,50,HP-LP,j,1761,LP,win
33,47,male,POrtuguese,exp,3,28,exp,yes,691,mixed,j,1561,win,0,383,0.6,30,0.4,50,HP-LP,j,1186,LP,win
33,47,male,POrtuguese,exp,3,30,catch,no,1090,mixed,j,908,loss,0,686,0.8,0,0.3,20,LP-HP,f,1177,LP,no-win
33,47,male,POrtuguese,exp,3,32,exp,no,56,mixed,j,823,win,0,873,0.7,30,0.3,40,HP-LP,f,1625,HP,win
33,47,male,POrtuguese,exp,3,34,catch,yes,902,mixed,j,764,win,0,444,0.7,0,0.4,30,LP-HP,f,1029,LP,win
33,47,male,POrtuguese,exp,3,36,exp,no,618,mixed,j,1465,win,0,1141,0.8,10,0.2,20,LP-HP,j,1369,HP,no-win
33,47,male,POrtuguese,exp,3,38,exp,yes,1181,mixed,j,866,win,1,3910,0.6,20,0.4,50,LP-HP,j,1255,HP,win
33,47,male,POrtuguese,exp,3,40,exp,yes,536,mixed,j,870,loss,0,601,0.6,40,0.4,50,HP-LP,f,1537,HP,no-win
33,47,male,POrtuguese,exp,3,42,exp,yes,526,mixed,j,778,loss,0,471,0.7,20,0.3,30,HP-LP,f,990,HP,win
33,47,male,POrtuguese,exp,3,44,exp,no,1142,mixed,j,744,win,0,693,0.7,10,0.3,50,HP-LP,j,1723,LP,no-win
33,47,male,POrtuguese,exp,3,46,exp,yes,620,mixed,j,600,win,0,404,0.6,20,0.4,50,HP-LP,j,1610,LP,no-win
33,47,male,POrtuguese,exp,3,48,exp,yes,636,mixed,j,713,win,0,399,0.7,20,0.3,30,LP-HP,j,888,HP,win
33,47,male,POrtuguese,exp,3,50,exp,yes,688,mixed,j,707,loss,0,517,0.7,10,0.3,30,LP-HP,j,905,HP,win
33,47,male,POrtuguese,exp,3,52,exp,no,503,mixed,j,684,loss,0,790,0.7,10,0.3,30,HP-LP,f,1313,HP,win
33,47,male,POrtuguese,exp,4,2,exp,no,1483,mixed,j,857,loss,0,713,0.6,40,0.4,50,LP-HP,j,1241,HP,win
33,47,male,POrtuguese,exp,4,4,catch,no,728,mixed,j,689,loss,0,643,0.7,30,0.3,10,HP-LP,f,946,HP,win
33,47,male,POrtuguese,exp,4,6,exp,no,505,mixed,j,614,win,0,976,0.6,30,0.4,50,LP-HP,j,1778,HP,win
33,47,male,POrtuguese,exp,4,8,exp,yes,505,mixed,j,657,loss,1,471,0.8,20,0.2,30,LP-HP,j,726,HP,win
33,47,male,POrtuguese,exp,4,10,exp,yes,510,mixed,j,646,win,0,592,0.7,10,0.3,50,LP-HP,j,759,HP,win
33,47,male,POrtuguese,exp,4,12,exp,yes,461,mixed,j,527,loss,0,439,0.7,10,0.3,30,HP-LP,f,1446,HP,win
33,47,male,POrtuguese,exp,4,14,exp,no,518,mixed,j,540,win,0,465,0.6,40,0.4,50,LP-HP,j,898,HP,no-win
33,47,male,POrtuguese,exp,4,16,exp,no,781,mixed,j,962,loss,0,654,0.6,40,0.4,50,HP-LP,f,1017,HP,win
33,47,male,POrtuguese,exp,4,18,exp,no,552,mixed,j,656,loss,0,755,0.6,30,0.4,50,HP-LP,f,865,HP,no-win
33,47,male,POrtuguese,exp,4,20,catch,yes,461,mixed,j,639,loss,1,443,0.7,0,0.4,30,HP-LP,j,1123,LP,no-win
33,47,male,POrtuguese,exp,4,22,exp,yes,497,mixed,j,577,win,1,2290,0.6,30,0.4,50,LP-HP,j,958,HP,win
33,47,male,POrtuguese,exp,4,24,exp,no,527,mixed,j,644,win,0,440,0.7,10,0.3,50,LP-HP,j,1054,HP,win
33,47,male,POrtuguese,exp,4,26,exp,no,527,mixed,j,578,win,0,627,0.8,20,0.2,30,HP-LP,f,960,HP,win
33,47,male,POrtuguese,exp,4,28,exp,no,655,mixed,j,606,loss,0,500,0.8,10,0.2,20,LP-HP,j,1025,HP,win
33,47,male,POrtuguese,exp,4,30,exp,no,468,mixed,j,552,loss,0,3356,0.7,10,0.3,50,HP-LP,j,1521,LP,no-win
33,47,male,POrtuguese,exp,4,32,catch,yes,572,mixed,j,613,win,0,501,0.8,40,0.2,20,HP-LP,f,976,HP,win
33,47,male,POrtuguese,exp,4,34,exp,no,580,mixed,j,680,win,0,982,0.7,20,0.3,30,LP-HP,j,683,HP,no-win
33,47,male,POrtuguese,exp,4,36,catch,yes,403,mixed,j,523,loss,0,414,0.8,40,0.2,20,LP-HP,j,690,HP,win
33,47,male,POrtuguese,exp,4,38,catch,yes,509,mixed,j,577,win,0,749,0.6,0,0.2,40,LP-HP,j,705,HP,no-win
33,47,male,POrtuguese,exp,4,40,exp,no,6867,mixed,j,998,loss,0,656,0.8,20,0.2,30,LP-HP,j,736,HP,win
33,47,male,POrtuguese,exp,4,42,exp,no,550,mixed,j,642,win,0,370,0.6,10,0.4,40,LP-HP,f,1423,LP,win
33,47,male,POrtuguese,exp,4,44,exp,no,460,mixed,j,573,win,0,601,0.8,10,0.2,20,HP-LP,f,1071,HP,win
33,47,male,POrtuguese,exp,4,46,catch,no,428,mixed,j,531,win,0,1917,0.8,50,0.2,30,LP-HP,j,656,HP,no-win
33,47,male,POrtuguese,exp,4,48,exp,no,424,mixed,j,582,loss,0,726,0.8,20,0.2,30,HP-LP,f,799,HP,win
33,47,male,POrtuguese,exp,4,50,exp,no,388,mixed,j,606,loss,0,122,0.6,20,0.4,50,LP-HP,f,1626,LP,no-win
33,47,male,POrtuguese,exp,4,52,exp,yes,590,mixed,j,631,loss,0,692,0.7,10,0.3,50,HP-LP,f,1450,HP,win
33,47,male,POrtuguese,exp,5,2,exp,no,747,mixed,j,1106,win,0,658,0.6,40,0.4,50,HP-LP,f,1020,HP,win
33,47,male,POrtuguese,exp,5,4,exp,yes,430,mixed,j,553,loss,0,391,0.7,30,0.3,40,HP-LP,f,703,HP,win
33,47,male,POrtuguese,exp,5,6,exp,no,447,mixed,j,592,win,0,661,0.8,20,0.2,30,LP-HP,j,1120,HP,win
33,47,male,POrtuguese,exp,5,8,exp,no,448,mixed,j,569,loss,0,610,0.7,10,0.3,50,LP-HP,j,969,HP,no-win
33,47,male,POrtuguese,exp,5,10,exp,no,455,mixed,j,492,loss,0,486,0.6,10,0.4,40,LP-HP,f,1450,LP,win
33,47,male,POrtuguese,exp,5,12,catch,yes,421,mixed,j,541,win,0,455,0.8,50,0.2,30,HP-LP,f,762,HP,win
33,47,male,POrtuguese,exp,5,14,exp,no,482,mixed,j,542,win,0,471,0.7,30,0.3,40,LP-HP,j,719,HP,win
33,47,male,POrtuguese,exp,5,16,catch,no,416,mixed,j,454,win,0,392,0.7,0,0.4,30,HP-LP,j,951,LP,win
33,47,male,POrtuguese,exp,5,18,exp,yes,443,mixed,j,591,loss,0,595,0.6,30,0.4,50,LP-HP,j,961,HP,win
33,47,male,POrtuguese,exp,5,20,exp,no,423,mixed,j,517,loss,0,245,0.6,30,0.4,50,LP-HP,j,796,HP,no-win
33,47,male,POrtuguese,exp,5,22,exp,no,530,mixed,j,468,win,0,316,0.6,20,0.4,50,LP-HP,j,814,HP,win
33,47,male,POrtuguese,exp,5,24,catch,yes,1463,mixed,j,2375,loss,0,416,0.8,0,0.3,20,HP-LP,j,889,LP,no-win
33,47,male,POrtuguese,exp,5,26,catch,no,774,mixed,j,526,loss,0,457,0.7,0,0.4,30,LP-HP,f,922,LP,no-win
33,47,male,POrtuguese,exp,5,28,exp,no,875,mixed,j,1535,win,0,546,0.7,10,0.3,30,HP-LP,f,1243,HP,win
33,47,male,POrtuguese,exp,5,30,catch,yes,795,mixed,j,605,loss,0,446,0.7,30,0.3,10,LP-HP,j,736,HP,win
33,47,male,POrtuguese,exp,5,32,exp,yes,481,mixed,j,598,loss,0,375,0.6,20,0.4,50,LP-HP,j,868,HP,no-win
33,47,male,POrtuguese,exp,5,34,exp,no,538,mixed,j,591,loss,0,571,0.6,20,0.4,50,HP-LP,f,1315,HP,win
33,47,male,POrtuguese,exp,5,36,exp,no,540,mixed,j,543,loss,0,368,0.8,10,0.2,20,HP-LP,f,767,HP,win
33,47,male,POrtuguese,exp,5,38,exp,yes,455,mixed,j,496,loss,1,597,0.7,10,0.3,50,LP-HP,j,781,HP,win
33,47,male,POrtuguese,exp,5,40,exp,no,485,mixed,j,597,win,0,537,0.6,10,0.4,40,HP-LP,j,1587,LP,no-win
33,47,male,POrtuguese,exp,5,42,exp,yes,436,mixed,j,489,win,1,487,0.6,40,0.4,50,HP-LP,f,885,HP,no-win
33,47,male,POrtuguese,exp,5,44,exp,yes,392,mixed,j,478,loss,0,485,0.6,10,0.4,40,LP-HP,j,926,HP,win
33,47,male,POrtuguese,exp,5,46,exp,yes,498,mixed,j,459,loss,0,396,0.6,10,0.4,40,HP-LP,j,1178,LP,no-win
33,47,male,POrtuguese,exp,5,48,exp,yes,467,mixed,j,481,win,1,412,0.8,20,0.2,30,LP-HP,j,767,HP,win
33,47,male,POrtuguese,exp,5,50,exp,no,506,mixed,j,496,loss,0,2615,0.7,30,0.3,40,HP-LP,f,914,HP,win
33,47,male,POrtuguese,exp,5,52,catch,no,1281,mixed,j,603,loss,0,495,0.8,40,0.2,20,HP-LP,f,660,HP,win
33,47,male,POrtuguese,exp,6,2,catch,no,897,mixed,j,1120,win,0,675,0.8,40,0.2,20,LP-HP,j,689,HP,win
33,47,male,POrtuguese,exp,6,4,exp,yes,513,mixed,j,589,win,1,533,0.7,10,0.3,30,LP-HP,j,897,HP,win
33,47,male,POrtuguese,exp,6,6,exp,yes,520,mixed,j,535,win,0,523,0.8,10,0.2,20,LP-HP,j,751,HP,win
33,47,male,POrtuguese,exp,6,8,exp,yes,411,mixed,j,980,win,0,492,0.8,10,0.2,20,HP-LP,f,940,HP,win
33,47,male,POrtuguese,exp,6,10,catch,yes,711,mixed,j,744,loss,0,378,0.8,50,0.2,30,LP-HP,j,588,HP,no-win
33,47,male,POrtuguese,exp,6,12,catch,yes,633,mixed,j,525,win,0,491,0.7,30,0.3,10,HP-LP,f,771,HP,win
33,47,male,POrtuguese,exp,6,14,exp,no,3074,mixed,j,556,loss,0,511,0.7,20,0.3,30,HP-LP,f,710,HP,win
33,47,male,POrtuguese,exp,6,16,exp,no,2112,mixed,j,662,loss,0,485,0.7,20,0.3,30,LP-HP,j,632,HP,win
33,47,male,POrtuguese,exp,6,18,exp,yes,495,mixed,j,795,win,0,403,0.7,20,0.3,30,HP-LP,f,714,HP,no-win
33,47,male,POrtuguese,exp,6,20,exp,no,402,mixed,j,441,loss,0,238,0.7,10,0.3,30,LP-HP,j,724,HP,win
33,47,male,POrtuguese,exp,6,22,exp,yes,720,mixed,j,528,win,1,458,0.7,10,0.3,30,HP-LP,f,1033,HP,no-win
33,47,male,POrtuguese,exp,6,24,exp,yes,1242,mixed,j,434,loss,0,360,0.8,10,0.2,20,HP-LP,f,1249,HP,win
33,47,male,POrtuguese,exp,6,26,catch,no,475,mixed,j,494,win,0,462,0.6,0,0.2,40,HP-LP,j,972,LP,no-win
33,47,male,POrtuguese,exp,6,28,exp,yes,498,mixed,j,536,win,0,400,0.7,30,0.3,40,HP-LP,f,767,HP,win
33,47,male,POrtuguese,exp,6,30,exp,yes,853,mixed,j,2051,loss,0,547,0.7,30,0.3,40,LP-HP,j,745,HP,win
33,47,male,POrtuguese,exp,6,32,exp,no,859,mixed,j,457,loss,0,505,0.7,30,0.3,40,LP-HP,j,621,HP,win
33,47,male,POrtuguese,exp,6,34,exp,no,446,mixed,j,451,win,0,532,0.7,10,0.3,30,LP-HP,j,863,HP,win
33,47,male,POrtuguese,exp,6,36,catch,no,412,mixed,j,576,win,0,651,0.7,30,0.3,10,LP-HP,j,750,HP,win
33,47,male,POrtuguese,exp,6,38,exp,yes,932,mixed,j,905,loss,0,460,0.6,20,0.4,50,HP-LP,f,929,HP,win
33,47,male,POrtuguese,exp,6,40,exp,yes,565,mixed,j,435,loss,0,571,0.8,10,0.2,20,LP-HP,j,412,HP,win
33,47,male,POrtuguese,exp,6,42,exp,yes,339,mixed,j,543,win,1,398,0.7,30,0.3,40,LP-HP,j,517,HP,no-win
33,47,male,POrtuguese,exp,6,44,catch,yes,561,mixed,j,535,loss,0,417,0.6,0,0.2,40,HP-LP,j,950,LP,no-win
33,47,male,POrtuguese,exp,6,46,exp,no,391,mixed,j,460,loss,0,55,0.6,10,0.4,40,HP-LP,j,1097,LP,no-win
33,47,male,POrtuguese,exp,6,48,exp,yes,469,mixed,j,397,win,0,342,0.7,10,0.3,50,HP-LP,j,2224,LP,win
33,47,male,POrtuguese,exp,6,50,exp,yes,423,mixed,j,585,loss,0,365,0.6,30,0.4,50,HP-LP,j,1382,LP,no-win
33,47,male,POrtuguese,exp,6,52,exp,yes,409,mixed,j,554,win,0,771,0.6,10,0.4,40,LP-HP,f,2996,LP,win
