subject_ID,question_number,factor,resp,rt
7,1,Perseverance,1,5556.699999928474
7,2,Premeditation,1,3905.200000047684
7,3,Positive Urgency,2,18940.30000007153
7,4,Perseverance,1,8401.399999976158
7,5,Premeditation,1,18321.5
7,6,Negative Urgency,2,7853.899999976158
7,7,Perseverance,1,12438.100000023842
7,8,Negative Urgency,1,49075.40000009537
7,9,Sensation Seeking,2,5723.600000023842
7,10,Positive Urgency,1,4939.299999952316
7,11,Perseverance,1,3985.5
7,12,Premeditation,1,32711
7,13,Negative Urgency,1,9207.100000023842
7,14,Sensation Seeking,4,8331.899999976158
7,15,Negative Urgency,2,23899.799999952316
7,16,Sensation Seeking,1,5444.5
7,17,Positive Urgency,1,4523.5
7,18,Sensation Seeking,1,4743.799999952316
7,19,Premeditation,1,5321.799999952316
7,20,Positive Urgency,1,9476.5
