subject_ID,question_number,factor,resp,rt
81,1,Perseverance,2,11942.79999999702
81,2,Premeditation,1,5183
81,3,Positive Urgency,1,6782.79999999702
81,4,Perseverance,3,3514.4000000059605
81,5,Premeditation,2,10483
81,6,Negative Urgency,1,8049.70000000298
81,7,Perseverance,2,4665
81,8,Negative Urgency,2,12868.5
81,9,Sensation Seeking,3,4281
81,10,Positive Urgency,1,3748.300000011921
81,11,Perseverance,2,4064.599999994039
81,12,Premeditation,2,2281.29999999702
81,13,Negative Urgency,2,2965.9000000059605
81,14,Sensation Seeking,2,5715.5
81,15,Negative Urgency,2,5583.79999999702
81,16,Sensation Seeking,3,5415
81,17,Positive Urgency,1,7249.79999999702
81,18,Sensation Seeking,1,6366.0999999940395
81,19,Premeditation,1,3516
81,20,Positive Urgency,2,3965.29999999702
