subject_ID,question_number,factor,resp,rt
56,1,Perseverance,1,5430.099999904633
56,2,Premeditation,2,3870.7999997138977
56,3,Positive Urgency,1,13380
56,4,Perseverance,1,3611.5
56,5,Premeditation,1,7808.799999713898
56,6,Negative Urgency,3,8299.299999713898
56,7,Perseverance,2,6644.300000190735
56,8,Negative Urgency,2,6679.800000190735
56,9,Sensation Seeking,3,3674.2999997138977
56,10,Positive Urgency,1,3981.599999904633
56,11,Perseverance,3,3556.099999904633
56,12,Premeditation,2,5749
56,13,Negative Urgency,1,4948
56,14,Sensation Seeking,2,8981.400000095367
56,15,Negative Urgency,2,6945.400000095367
56,16,Sensation Seeking,4,5911.89999961853
56,17,Positive Urgency,1,5577.39999961853
56,18,Sensation Seeking,1,5542.900000095367
56,19,Premeditation,1,3815.300000190735
56,20,Positive Urgency,3,5973.700000286102
