subject_ID,question_number,factor,resp,rt
124,1,Perseverance,3,5331.299999237061
124,2,Premeditation,1,3452.8999996185303
124,3,Positive Urgency,1,4864.300000190735
124,4,Perseverance,2,2716.699999809265
124,5,Premeditation,1,3202.199999809265
124,6,Negative Urgency,2,7944.7000007629395
124,7,Perseverance,3,3700.9000005722046
124,8,Negative Urgency,2,5599.5
124,9,Sensation Seeking,1,2147.199999809265
124,10,Positive Urgency,1,3646.0999994277954
124,11,Perseverance,3,2273.3999996185303
124,12,Premeditation,1,4301.800000190735
124,13,Negative Urgency,1,3138.6000003814697
124,14,Sensation Seeking,2,3960.5
124,15,Negative Urgency,1,4184.60000038147
124,16,Sensation Seeking,3,3673
124,17,Positive Urgency,1,3574.2999992370605
124,18,Sensation Seeking,4,4178.900000572205
124,19,Premeditation,1,3568.199999809265
124,20,Positive Urgency,1,2804.8999996185303
