subject_ID,block_number,trial_number,phase,response_number,key,rt
70,2,2,delay,1,space,1514
70,3,3,delay,1,space,716
70,3,9,delay,1,space,998
70,3,9,delay,2,space,1794
70,3,13,delay,1,space,2095
70,3,17,delay,1,space,439
70,3,21,delay,1,space,142
70,3,23,delay,1,space,309
70,3,27,delay,1,space,193
70,3,29,delay,1,space,376
70,3,31,delay,1,space,472
70,3,33,delay,1,space,362
70,3,33,delay,2,space,1330
70,3,35,delay,1,space,277
70,3,41,delay,1,space,84
70,3,41,delay,2,space,425
70,3,45,delay,1,space,149
70,3,47,delay,1,space,216
70,3,49,delay,1,space,46
70,3,51,delay,1,space,101
70,3,51,delay,2,space,521
70,4,1,delay,1,space,257
70,4,3,delay,1,space,353
70,4,5,delay,1,space,77
70,4,7,delay,1,space,681
70,4,7,delay,2,space,1094
70,4,9,delay,1,space,268
70,4,11,delay,1,space,224
70,4,15,delay,1,space,281
70,4,21,delay,1,space,172
70,4,21,delay,2,space,2077
70,4,25,delay,1,space,98
70,4,27,delay,1,space,15
70,4,29,delay,1,space,267
70,4,29,delay,2,space,923
70,4,31,delay,1,space,1006
70,4,33,delay,1,space,576
70,4,35,delay,1,space,263
70,4,41,delay,1,space,332
70,4,45,delay,1,space,253
70,4,47,delay,1,space,255
70,4,49,delay,1,space,130
70,4,51,delay,1,space,259
70,5,1,delay,1,space,329
70,5,11,delay,1,space,249
70,5,17,delay,1,space,341
70,5,19,delay,1,space,299
70,5,21,delay,1,space,374
70,5,27,delay,1,space,2738
70,5,29,delay,1,space,262
70,5,31,delay,1,space,443
70,5,35,delay,1,space,250
70,5,37,delay,1,space,296
70,5,41,delay,1,space,439
70,5,43,delay,1,space,287
70,5,45,delay,1,space,288
70,5,47,delay,1,space,335
70,5,49,delay,1,space,329
70,6,3,delay,1,space,397
70,6,3,delay,2,space,998
70,6,3,delay,3,f,1313
70,6,5,delay,1,space,2384
70,6,7,delay,1,space,243
70,6,9,delay,1,space,279
70,6,11,delay,1,space,267
70,6,11,delay,2,space,652
70,6,11,delay,3,space,888
70,6,17,delay,1,space,283
70,6,21,delay,1,space,312
70,6,23,delay,1,space,335
70,6,27,delay,1,space,235
70,6,31,delay,1,space,273
70,6,33,delay,1,space,111
70,6,37,delay,1,space,273
70,6,43,delay,1,space,303
70,6,47,delay,1,space,176
70,6,49,delay,1,space,159
70,6,51,delay,1,space,261
