subject_ID,block_number,trial_number,phase,response_number,key,rt
121,3,5,delay,1,space,525
121,3,21,delay,1,space,2329
121,3,25,delay,1,space,260
121,3,27,delay,1,space,242
121,3,29,delay,1,space,266
121,3,29,delay,2,space,2077
121,3,31,delay,1,space,283
121,3,31,delay,2,space,2038
121,3,35,delay,1,space,277
121,3,39,delay,1,space,352
121,3,41,delay,1,space,80
121,3,47,delay,1,space,1440
121,4,1,delay,1,space,545
121,4,1,delay,2,space,1934
121,4,3,delay,1,space,1363
121,4,9,delay,1,space,251
121,4,9,delay,2,space,2656
121,4,17,delay,1,space,1885
121,4,17,delay,2,space,2606
121,4,23,delay,1,space,325
121,4,27,delay,1,space,2137
121,4,29,delay,1,space,2632
121,4,31,delay,1,space,778
121,4,51,delay,1,space,159
121,5,3,delay,1,space,588
121,5,13,delay,1,space,2070
121,5,21,delay,1,space,305
121,5,29,delay,1,space,2697
121,5,33,delay,1,space,1240
121,5,33,delay,2,space,2043
121,5,39,delay,1,space,2838
121,5,43,delay,1,space,585
121,5,49,delay,1,space,2286
121,6,7,delay,1,space,260
121,6,9,delay,1,space,273
121,6,9,delay,2,space,2800
121,6,19,delay,1,space,337
121,6,21,delay,1,space,2814
121,6,25,delay,1,space,2961
121,6,33,delay,1,space,385
121,6,39,delay,1,space,1127
121,6,41,delay,1,space,1316
121,6,41,delay,2,space,2429
