subject_ID,block_number,trial_number,phase,response_number,key,rt
5,3,5,delay,1,space,409
5,3,13,delay,1,space,342
5,3,13,delay,2,space,882
5,3,17,delay,1,space,305
5,3,25,delay,1,space,1897
5,3,29,delay,1,space,441
5,3,33,delay,1,space,271
5,3,35,delay,1,space,321
5,3,41,delay,1,space,258
5,3,49,delay,1,space,285
5,4,1,delay,1,space,2466
5,4,3,delay,1,space,632
5,4,5,delay,1,space,287
5,4,13,delay,1,space,274
5,4,17,delay,1,space,238
5,4,17,delay,2,space,1565
5,4,19,delay,1,space,238
5,4,23,delay,1,space,260
5,4,25,delay,1,space,251
5,4,27,delay,1,space,217
5,4,29,delay,1,space,260
5,4,29,delay,2,space,1576
5,4,29,delay,3,space,2645
5,4,31,delay,1,space,294
5,4,31,delay,2,space,2173
5,4,33,delay,1,space,252
5,4,35,delay,1,space,274
5,4,37,delay,1,space,350
5,4,39,delay,1,space,271
5,4,47,delay,1,space,261
5,4,49,delay,1,space,271
5,4,49,delay,2,space,2027
5,4,51,delay,1,space,421
5,5,9,delay,1,space,351
5,5,11,delay,1,space,249
5,5,11,delay,2,space,2792
5,5,15,delay,1,space,310
5,5,17,delay,1,space,274
5,5,19,delay,1,space,2649
5,5,21,delay,1,space,272
5,5,21,delay,2,space,1206
5,5,25,delay,1,space,330
5,5,29,delay,1,space,330
5,5,35,delay,1,space,294
5,5,43,delay,1,space,272
5,5,49,delay,1,space,317
5,6,5,delay,1,space,376
5,6,5,delay,2,space,2322
5,6,11,delay,1,space,385
5,6,13,delay,1,space,2713
5,6,17,delay,1,space,361
5,6,23,delay,1,space,1700
5,6,25,delay,1,space,384
5,6,45,delay,1,space,332
5,6,47,delay,1,space,331
5,6,49,delay,1,space,342
