subject_ID,question_number,factor,resp,rt
38,1,Perseverance,1,3983.700000047684
38,2,Premeditation,2,3279.7999999523163
38,3,Positive Urgency,1,4473.299999952316
38,4,Perseverance,2,2974.899999856949
38,5,Premeditation,2,2825
38,6,Negative Urgency,1,4040.5
38,7,Perseverance,1,3120.399999856949
38,8,Negative Urgency,1,4721.5
38,9,Sensation Seeking,1,3013.399999856949
38,10,Positive Urgency,2,3552
38,11,Perseverance,1,2864.099999904633
38,12,Premeditation,2,3105.5
38,13,Negative Urgency,1,2384.400000095367
38,14,Sensation Seeking,2,8673
38,15,Negative Urgency,1,2433.2000000476837
38,16,Sensation Seeking,1,2888.2000000476837
38,17,Positive Urgency,1,3001.7000000476837
38,18,Sensation Seeking,1,2912.5
38,19,Premeditation,2,3280.199999809265
38,20,Positive Urgency,1,4049
