subject_ID,block_number,trial_number,phase,response_number,key,rt
130,2,2,delay,1,space,462
130,3,7,delay,1,space,621
130,3,11,delay,1,space,581
130,3,15,delay,1,space,494
130,3,21,delay,1,space,2611
130,3,27,delay,1,space,42
130,3,31,delay,1,j,84
130,3,31,delay,2,space,196
130,3,31,delay,3,space,2197
130,3,33,delay,1,j,31
130,3,33,delay,2,space,1508
130,3,37,delay,1,j,515
130,4,1,delay,1,space,555
130,4,1,delay,2,space,1591
130,4,3,delay,1,space,559
130,4,3,delay,2,j,734
130,4,3,delay,3,space,890
130,4,3,delay,4,j,1036
130,4,3,delay,5,space,2254
130,4,5,delay,1,space,102
130,4,5,delay,2,j,260
130,4,7,delay,1,j,88
130,4,7,delay,2,space,206
130,4,7,delay,3,j,285
130,4,7,delay,4,space,2623
130,4,9,delay,1,space,820
130,4,11,delay,1,space,2345
130,4,15,delay,1,space,611
130,4,15,delay,2,space,2701
130,4,19,delay,1,space,567
130,4,21,delay,1,space,67
130,4,21,delay,2,space,3003
130,4,25,delay,1,space,566
130,4,27,delay,1,space,379
130,4,29,delay,1,space,180
130,4,31,delay,1,j,172
130,4,31,delay,2,space,720
130,4,31,delay,3,space,1633
130,4,31,delay,4,space,2377
130,4,37,delay,1,space,647
130,4,37,delay,2,j,766
130,4,37,delay,3,space,976
130,4,37,delay,4,j,1176
130,4,37,delay,5,space,1445
130,4,45,delay,1,j,13
130,4,45,delay,2,space,674
130,4,45,delay,3,j,822
130,4,45,delay,4,space,1519
130,4,47,delay,1,space,1704
130,5,1,delay,1,space,30
130,5,3,delay,1,j,154
130,5,5,delay,1,space,513
130,5,5,delay,2,space,2017
130,5,9,delay,1,space,2527
130,5,11,delay,1,space,227
130,5,11,delay,2,j,422
130,5,11,delay,3,space,684
130,5,11,delay,4,f,1113
130,5,11,delay,5,space,1310
130,5,15,delay,1,space,1916
130,5,17,delay,1,space,157
130,5,21,delay,1,space,1625
130,5,21,delay,2,space,2583
130,5,23,delay,1,j,452
130,5,23,delay,2,space,2178
130,5,27,delay,1,space,129
130,5,29,delay,1,space,252
130,5,33,delay,1,space,639
130,5,33,delay,2,space,2012
130,5,33,delay,3,j,2485
130,5,33,delay,4,space,2888
130,5,35,delay,1,space,298
130,5,35,delay,2,j,672
130,5,35,delay,3,space,948
130,5,39,delay,1,j,280
130,5,41,delay,1,j,141
130,5,41,delay,2,space,310
130,5,45,delay,1,space,465
130,5,45,delay,2,j,859
130,5,45,delay,3,space,2555
130,5,47,delay,1,space,401
130,5,49,delay,1,space,513
130,6,1,delay,1,space,160
130,6,3,delay,1,space,228
130,6,5,delay,1,j,88
130,6,9,delay,1,space,407
130,6,9,delay,2,space,1108
130,6,11,delay,1,space,87
130,6,21,delay,1,space,222
130,6,21,delay,2,space,716
130,6,29,delay,1,space,463
130,6,31,delay,1,space,44
130,6,35,delay,1,space,380
130,6,35,delay,2,space,868
130,6,35,delay,3,space,2060
130,6,39,delay,1,space,39
130,6,39,delay,2,f,478
130,6,41,delay,1,space,31
130,6,41,delay,2,space,1003
130,6,41,delay,3,space,2337
130,6,43,delay,1,space,302
130,6,45,delay,1,space,183
130,6,45,delay,2,space,750
130,6,45,delay,3,space,1185
130,6,45,delay,4,space,1894
130,6,47,delay,1,j,63
130,6,49,delay,1,space,2993
