subject_ID,question_number,factor,resp,rt
134,1,Perseverance,1,13217.5
134,2,Premeditation,1,5610
134,3,Positive Urgency,2,10958.09999999986
134,4,Perseverance,3,5208.100000000093
134,5,Premeditation,2,8900
134,6,Negative Urgency,1,8086.799999999814
134,7,Perseverance,3,6971.800000000047
134,8,Negative Urgency,2,7549.300000000047
134,9,Sensation Seeking,3,3652.2999999998137
134,10,Positive Urgency,1,4382.40000000014
134,11,Perseverance,2,4672.600000000093
134,12,Premeditation,1,5185.899999999907
134,13,Negative Urgency,1,3380.899999999907
134,14,Sensation Seeking,4,7339.399999999907
134,15,Negative Urgency,1,3365.100000000093
134,16,Sensation Seeking,4,4429
134,17,Positive Urgency,1,6662.5
134,18,Sensation Seeking,3,5774
134,19,Premeditation,1,5358.300000000047
134,20,Positive Urgency,1,3256.1999999999534
