subject_ID,block_number,trial_number,phase,response_number,key,rt
60,3,7,delay,1,space,318
60,3,19,delay,1,space,442
60,3,21,delay,1,space,192
60,3,21,delay,2,space,1740
60,3,25,delay,1,space,1787
60,3,27,delay,1,space,374
60,3,35,delay,1,space,237
60,3,37,delay,1,space,296
60,3,37,delay,2,space,1820
60,3,41,delay,1,space,80
60,3,41,delay,2,space,560
60,3,41,delay,3,space,1110
60,3,41,delay,4,space,2986
60,3,43,delay,1,space,229
60,3,45,delay,1,space,407
60,3,47,delay,1,space,263
60,3,51,delay,1,j,6
60,4,1,delay,1,space,242
60,4,1,delay,2,space,919
60,4,5,delay,1,space,264
60,4,25,delay,1,space,2510
60,4,27,delay,1,space,365
60,4,27,delay,2,space,897
60,4,27,delay,3,space,1161
60,4,27,delay,4,space,1598
60,4,27,delay,5,space,1975
60,4,27,delay,6,space,2265
60,4,29,delay,1,space,264
60,4,31,delay,1,space,162
60,4,39,delay,1,space,260
60,4,41,delay,1,space,257
60,4,41,delay,2,space,1691
60,4,45,delay,1,space,205
60,4,47,delay,1,space,357
60,4,47,delay,2,space,1437
60,4,47,delay,3,space,2231
60,4,49,delay,1,space,324
60,4,49,delay,2,space,2116
60,5,1,delay,1,space,290
60,5,11,delay,1,space,160
60,5,13,delay,1,space,271
60,5,15,delay,1,space,550
60,5,15,delay,2,space,1400
60,5,15,delay,3,space,2428
60,5,17,delay,1,space,909
60,5,17,delay,2,space,1457
60,5,17,delay,3,space,2075
60,5,19,delay,1,space,277
60,5,21,delay,1,space,263
60,5,23,delay,1,space,361
60,5,29,delay,1,space,71
60,5,31,delay,1,space,2710
60,5,31,delay,2,f,2856
60,5,33,delay,1,space,337
60,5,33,delay,2,space,1591
60,5,33,delay,3,space,2677
60,5,35,delay,1,space,272
60,5,35,delay,2,space,1088
60,5,35,delay,3,space,1398
60,5,35,delay,4,space,1736
60,5,35,delay,5,space,2550
60,5,37,delay,1,space,465
60,5,37,delay,2,space,1281
60,5,39,delay,1,space,41
60,5,39,delay,2,f,174
60,5,39,delay,3,space,1105
60,5,39,delay,4,space,1663
60,5,41,delay,1,space,377
60,5,43,delay,1,space,232
60,5,45,delay,1,space,2904
60,5,47,delay,1,space,287
60,5,49,delay,1,space,296
60,5,49,delay,2,space,733
60,5,49,delay,3,space,1139
60,5,49,delay,4,space,1482
60,5,49,delay,5,space,1815
60,5,49,delay,6,space,2200
60,6,1,delay,1,space,117
60,6,1,delay,2,j,259
60,6,3,delay,1,space,57
60,6,5,delay,1,space,270
60,6,7,delay,1,space,231
60,6,11,delay,1,space,299
60,6,13,delay,1,space,220
60,6,15,delay,1,space,264
60,6,17,delay,1,space,225
60,6,21,delay,1,space,285
60,6,21,delay,2,space,1179
60,6,21,delay,3,space,1853
60,6,21,delay,4,j,2025
60,6,21,delay,5,space,2997
60,6,27,delay,1,space,257
60,6,33,delay,1,space,563
60,6,35,delay,1,space,230
60,6,37,delay,1,space,289
60,6,39,delay,1,space,234
60,6,41,delay,1,space,2460
60,6,43,delay,1,space,315
60,6,43,delay,2,space,1665
60,6,45,delay,1,space,264
60,6,49,delay,1,space,233
