subject_ID,question_number,factor,resp,rt
9,1,Perseverance,1,6703.799999952316
9,2,Premeditation,1,4708.799999952316
9,3,Positive Urgency,1,4357.899999856949
9,4,Perseverance,1,3717.700000047684
9,5,Premeditation,1,3087.2999999523163
9,6,Negative Urgency,1,5247.799999952316
9,7,Perseverance,2,4221.600000143051
9,8,Negative Urgency,3,7542.700000047684
9,9,Sensation Seeking,1,3494.2999999523163
9,10,Positive Urgency,1,3991.899999856949
9,11,Perseverance,1,3062.399999856949
9,12,Premeditation,1,3525.600000143051
9,13,Negative Urgency,2,4215.400000095367
9,14,Sensation Seeking,3,4317.300000190735
9,15,Negative Urgency,2,3774
9,16,Sensation Seeking,4,3327.400000095367
9,17,Positive Urgency,1,5269.799999952316
9,18,Sensation Seeking,2,4567.200000047684
9,19,Premeditation,1,3893.599999904633
9,20,Positive Urgency,1,3781.800000190735
