subject_ID,block_number,trial_number,phase,response_number,key,rt
27,3,17,delay,1,space,284
27,3,17,delay,2,space,620
27,3,25,delay,1,space,253
27,3,27,delay,1,space,283
27,3,31,delay,1,space,267
27,3,37,delay,1,space,258
27,3,41,delay,1,space,211
27,3,47,delay,1,space,71
27,3,47,delay,2,space,214
27,3,49,delay,1,space,190
27,3,51,delay,1,space,256
27,4,1,delay,1,space,202
27,4,7,delay,1,space,222
27,4,7,delay,2,space,1055
27,4,13,delay,1,space,248
27,4,27,delay,1,space,274
27,4,31,delay,1,space,220
27,4,37,delay,1,space,242
27,4,39,delay,1,space,230
27,4,41,delay,1,space,237
27,4,41,delay,2,space,389
27,4,41,delay,3,space,548
27,4,43,delay,1,space,272
27,4,45,delay,1,space,270
27,4,49,delay,1,space,210
27,4,49,delay,2,space,378
27,4,51,delay,1,space,278
27,5,3,delay,1,space,255
27,5,17,delay,1,space,246
27,5,17,delay,2,space,406
27,5,17,delay,3,space,598
27,5,19,delay,1,space,269
27,5,19,delay,2,space,909
27,5,19,delay,3,space,1069
27,5,19,delay,4,space,1205
27,5,19,delay,5,space,1349
27,5,21,delay,1,space,200
27,5,21,delay,2,space,336
27,5,21,delay,3,space,1152
27,5,21,delay,4,space,1344
27,5,23,delay,1,space,281
27,5,29,delay,1,space,223
27,5,37,delay,1,space,223
27,5,37,delay,2,space,1111
27,5,43,delay,1,space,343
27,5,47,delay,1,space,197
27,5,49,delay,1,space,332
27,5,49,delay,2,space,516
27,5,51,delay,1,space,301
27,6,1,delay,1,space,244
27,6,3,delay,1,space,269
27,6,9,delay,1,space,72
27,6,9,delay,2,space,272
27,6,11,delay,1,space,246
27,6,13,delay,1,space,230
27,6,13,delay,2,space,894
27,6,15,delay,1,space,212
27,6,15,delay,2,space,404
27,6,17,delay,1,space,205
27,6,23,delay,1,space,181
27,6,25,delay,1,space,99
27,6,25,delay,2,space,267
27,6,25,delay,3,space,459
27,6,25,delay,4,space,1788
27,6,27,delay,1,space,79
27,6,27,delay,2,space,239
27,6,27,delay,3,j,311
27,6,27,delay,4,space,559
27,6,29,delay,1,space,223
27,6,31,delay,1,space,235
27,6,33,delay,1,space,122
27,6,33,delay,2,space,274
27,6,37,delay,1,space,226
27,6,37,delay,2,space,369
27,6,39,delay,1,space,57
27,6,39,delay,2,space,200
27,6,41,delay,1,space,168
27,6,41,delay,2,j,199
27,6,41,delay,3,space,319
27,6,41,delay,4,j,351
27,6,41,delay,5,space,471
27,6,41,delay,6,space,2679
27,6,41,delay,7,space,2895
27,6,45,delay,1,space,160
27,6,45,delay,2,space,679
27,6,47,delay,1,space,12
27,6,47,delay,2,space,172
27,6,47,delay,3,j,220
27,6,47,delay,4,space,340
27,6,47,delay,5,j,404
27,6,49,delay,1,space,488
27,6,49,delay,2,space,2368
27,6,51,delay,1,space,23
27,6,51,delay,2,space,231
27,6,51,delay,3,space,367
