subject_ID,question_number,factor,resp,rt
85,1,Perseverance,2,4457.5
85,2,Premeditation,2,3188.800000190735
85,3,Positive Urgency,2,7800
85,4,Perseverance,3,3725.700000047684
85,5,Premeditation,3,6333.5
85,6,Negative Urgency,3,7255.699999809265
85,7,Perseverance,3,3325.7999999523163
85,8,Negative Urgency,3,4054.900000095367
85,9,Sensation Seeking,3,2746.7000000476837
85,10,Positive Urgency,2,2843.900000095367
85,11,Perseverance,3,2182
85,12,Premeditation,2,4946.400000095367
85,13,Negative Urgency,3,3751
85,14,Sensation Seeking,4,5233.700000047684
85,15,Negative Urgency,2,4828.399999856949
85,16,Sensation Seeking,2,3135.5
85,17,Positive Urgency,3,6954.299999952316
85,18,Sensation Seeking,3,5502.700000047684
85,19,Premeditation,2,4656.399999856949
85,20,Positive Urgency,2,3642
