subject_ID,question_number,factor,resp,rt
59,1,Perseverance,1,5161.799999952316
59,2,Premeditation,1,2706.5
59,3,Positive Urgency,2,4866.299999952316
59,4,Perseverance,2,3501.5
59,5,Premeditation,2,2941.100000023842
59,6,Negative Urgency,3,4107.100000023842
59,7,Perseverance,3,5942
59,8,Negative Urgency,3,3971.299999952316
59,9,Sensation Seeking,2,4173.099999904633
59,10,Positive Urgency,3,4976.100000023842
59,11,Perseverance,1,3555.600000023842
59,12,Premeditation,1,3239.7999999523163
59,13,Negative Urgency,2,4640
59,14,Sensation Seeking,3,5171.899999976158
59,15,Negative Urgency,2,5306.800000071526
59,16,Sensation Seeking,1,5709.399999976158
59,17,Positive Urgency,2,4756.599999904633
59,18,Sensation Seeking,1,5805
59,19,Premeditation,2,3163.7999999523163
59,20,Positive Urgency,2,2936.100000023842
