subject_ID,question_number,factor,resp,rt
92,1,Perseverance,2,6501.89999999851
92,2,Premeditation,2,4305.80000000447
92,3,Positive Urgency,1,3403.60000000149
92,4,Perseverance,2,5290.29999999702
92,5,Premeditation,1,3460.29999999702
92,6,Negative Urgency,2,6054.70000000298
92,7,Perseverance,2,3386.79999999702
92,8,Negative Urgency,2,6663.60000000149
92,9,Sensation Seeking,1,2874.89999999851
92,10,Positive Urgency,1,4329.69999999553
92,11,Perseverance,2,5175
92,12,Premeditation,2,3060.9000000059605
92,13,Negative Urgency,1,3021.70000000298
92,14,Sensation Seeking,3,3858.1999999955297
92,15,Negative Urgency,1,3428.29999999702
92,16,Sensation Seeking,1,2914.89999999851
92,17,Positive Urgency,1,3875.10000000149
92,18,Sensation Seeking,1,3321.79999999702
92,19,Premeditation,1,3638.89999999851
92,20,Positive Urgency,1,2125.6999999955297
