subject_ID,question_number,factor,resp,rt
123,1,Perseverance,1,4133.100000023842
123,2,Premeditation,2,2965.100000023842
123,3,Positive Urgency,1,4373.300000011921
123,4,Perseverance,1,3395.399999976158
123,5,Premeditation,2,3129.199999988079
123,6,Negative Urgency,2,2720.5
123,7,Perseverance,2,2256.400000035763
123,8,Negative Urgency,3,2714
123,9,Sensation Seeking,3,6063.699999988079
123,10,Positive Urgency,2,2657.900000035763
123,11,Perseverance,1,2256.399999976158
123,12,Premeditation,2,3704.400000035763
123,13,Negative Urgency,3,3744.700000047684
123,14,Sensation Seeking,3,2970
123,15,Negative Urgency,2,2655.300000011921
123,16,Sensation Seeking,1,3040.599999964237
123,17,Positive Urgency,1,3355.199999988079
123,18,Sensation Seeking,1,2709.399999976158
123,19,Premeditation,2,2810.100000023842
123,20,Positive Urgency,2,3225.5
