subject_ID,question_number,factor,resp,rt
79,1,Perseverance,2,11793.69999999553
79,2,Premeditation,3,4708
79,3,Positive Urgency,3,4902.70000000298
79,4,Perseverance,2,3963.79999999702
79,5,Premeditation,2,9927.39999999851
79,6,Negative Urgency,4,6230
79,7,Perseverance,2,4960.89999999851
79,8,Negative Urgency,3,6454.0999999940395
79,9,Sensation Seeking,3,3398.0999999940395
79,10,Positive Urgency,4,4470.30000000447
79,11,Perseverance,2,4919.80000000447
79,12,Premeditation,2,7418.79999999702
79,13,Negative Urgency,4,4418.5
79,14,Sensation Seeking,2,7584.30000000447
79,15,Negative Urgency,3,4313.10000000149
79,16,Sensation Seeking,2,4960
79,17,Positive Urgency,3,6182.69999999553
79,18,Sensation Seeking,2,4760.60000000149
79,19,Premeditation,2,6677.5
79,20,Positive Urgency,4,5144.10000000149
